STATE_ID, NODE_ID, TIME_TO_RESOURCE_SECONDS, RESOURCE_DURATION_SECONDS, RESOURCE_LENGTH_METERS
9263,0,4082.899,665.024,4000.0
9263,1,4082.899,863.645,4000.0
9263,2,4082.899,1062.265,4000.0
9263,3,4082.899,1272.773,4000.0
9263,4,4082.899,1416.773,2700.0
9263,5,4082.899,1635.44,4100.0
9263,6,4082.899,1956.325,5800.0
9263,7,4082.899,2250.085,5100.0
9263,8,4082.899,2562.951,5400.0
9263,9,4082.899,2813.386,4000.0
9263,10,4082.899,3063.821,4000.0
9263,11,4082.899,3314.256,4000.0
9263,12,4082.899,3587.854,4000.0
9263,13,4082.899,3944.426,5200.0
9263,14,4082.899,4226.356,4000.0
9263,15,4082.899,4529.514,4000.0
9263,16,4082.899,4832.672,4000.0
9263,17,4082.899,5150.0,4000.0
9263,18,4082.899,5573.529,5000.0
9263,19,4082.899,5912.353,4000.0
9263,20,4082.899,6293.945,4000.0
9263,21,4082.899,6841.145,5700.0
9263,22,4082.899,7276.437,4000.0
9263,23,4082.899,7630.899,3200.0
9263,24,4082.899,8105.712,4000.0
9263,25,4082.899,8629.349,4000.0
9263,26,4082.899,9197.487,4000.0
9263,27,4082.899,9837.487,4000.0
9263,28,4082.899,10080.525,4100.0
9263,29,4082.899,391.996,4000.0
9263,30,4082.899,467.998,4000.0
9263,31,4082.899,552.12,4000.0
9263,32,4082.899,638.547,3700.0
9263,33,4082.899,743.058,4000.0
9263,34,4082.899,900.44,5200.0
9263,35,4082.899,1042.578,4000.0
9263,36,4082.899,1289.469,6500.0
9263,37,4082.899,1376.011,4000.0
9263,38,4082.899,1448.692,4000.0
9263,39,4082.899,1519.803,4000.0
9263,40,4082.899,1598.288,4000.0
9263,41,4082.899,1713.748,5200.0
9263,42,4082.899,1814.948,4000.0
9263,43,4082.899,1929.443,4000.0
9263,44,4082.899,2060.257,4000.0
9263,45,4082.899,2211.995,4000.0
9263,46,4082.899,2393.865,4900.0
9263,47,4082.899,2479.804,4000.0
9263,48,4082.899,2553.125,4000.0
9263,49,4082.899,2663.934,5800.0
9263,50,4082.899,2750.857,4000.0
9263,51,4082.899,2853.127,4200.0
9263,52,4082.899,2963.371,4000.0
9263,53,4082.899,3088.865,4000.0
9263,54,4082.899,3233.718,4000.0
9263,55,4082.899,3403.12,4000.0
9263,56,4082.899,3492.038,2900.0
9263,57,4082.899,1956.325,5800.0
9263,58,4082.899,2250.085,5100.0
9263,59,4082.899,2562.951,5400.0
9263,60,4082.899,2813.386,4000.0
9263,61,4082.899,3063.821,4000.0
9263,62,4082.899,3314.256,4000.0
9263,63,4082.899,3587.854,4000.0
9263,64,4082.899,3944.426,5200.0
9263,65,4082.899,4226.356,4000.0
9263,66,4082.899,4529.514,4000.0
9263,67,4082.899,4832.672,4000.0
9263,68,4082.899,5150.0,4000.0
9263,69,4082.899,5573.529,5000.0
9263,70,4082.899,5912.353,4000.0
9263,71,4082.899,6293.945,4000.0
9263,72,4082.899,6841.145,5700.0
9263,73,4082.899,7276.437,4000.0
9263,74,4082.899,7630.899,3200.0
9263,75,4082.899,8105.712,4000.0
9263,76,4082.899,8629.349,4000.0
9263,77,4082.899,9197.487,4000.0
9263,78,4082.899,9837.487,4000.0
9263,79,4082.899,10080.525,4100.0
9264,0,4596.292,1272.773,4000.0
9264,1,4596.292,1416.773,2700.0
9264,2,4596.292,1635.44,4100.0
9264,3,4596.292,1956.325,5800.0
9264,4,4596.292,2250.085,5100.0
9264,5,4596.292,2562.951,5400.0
9264,6,4596.292,2813.386,4000.0
9264,7,4596.292,3063.821,4000.0
9264,8,4596.292,3314.256,4000.0
9264,9,4596.292,3587.854,4000.0
9264,10,4596.292,3944.426,5200.0
9264,11,4596.292,4226.356,4000.0
9264,12,4596.292,4529.514,4000.0
9264,13,4596.292,4832.672,4000.0
9264,14,4596.292,5150.0,4000.0
9264,15,4596.292,5573.529,5000.0
9264,16,4596.292,5912.353,4000.0
9264,17,4596.292,6293.945,4000.0
9264,18,4596.292,6841.145,5700.0
9264,19,4596.292,7276.437,4000.0
9264,20,4596.292,7630.899,3200.0
9264,21,4596.292,8105.712,4000.0
9264,22,4596.292,8629.349,4000.0
9264,23,4596.292,9197.487,4000.0
9264,24,4596.292,9837.487,4000.0
9264,25,4596.292,10080.525,4100.0
9264,26,4596.292,1126.922,4000.0
9264,27,4511.948,1289.469,6500.0
9264,28,4511.948,1376.011,4000.0
9264,29,4511.948,1448.692,4000.0
9264,30,4511.948,1519.803,4000.0
9264,31,4511.948,1598.288,4000.0
9264,32,4511.948,1713.748,5200.0
9264,33,4511.948,1814.948,4000.0
9264,34,4511.948,1929.443,4000.0
9264,35,4511.948,2060.257,4000.0
9264,36,4511.948,2211.995,4000.0
9264,37,4511.948,2393.865,4900.0
9264,38,4511.948,2479.804,4000.0
9264,39,4511.948,2553.125,4000.0
9264,40,4511.948,2663.934,5800.0
9264,41,4511.948,2750.857,4000.0
9264,42,4511.948,2853.127,4200.0
9264,43,4511.948,2963.371,4000.0
9264,44,4511.948,3088.865,4000.0
9264,45,4511.948,3233.718,4000.0
9264,46,4511.948,3403.12,4000.0
9264,47,4511.948,3492.038,2900.0
9264,48,4596.292,2813.386,4000.0
9264,49,4596.292,3063.821,4000.0
9264,50,4596.292,3314.256,4000.0
9264,51,4596.292,3587.854,4000.0
9264,52,4596.292,3944.426,5200.0
9264,53,4596.292,4226.356,4000.0
9264,54,4596.292,4529.514,4000.0
9264,55,4596.292,4832.672,4000.0
9264,56,4596.292,5150.0,4000.0
9264,57,4596.292,5573.529,5000.0
9264,58,4596.292,5912.353,4000.0
9264,59,4596.292,6293.945,4000.0
9264,60,4596.292,6841.145,5700.0
9264,61,4596.292,7276.437,4000.0
9264,62,4596.292,7630.899,3200.0
9264,63,4596.292,8105.712,4000.0
9264,64,4596.292,8629.349,4000.0
9264,65,4596.292,9197.487,4000.0
9264,66,4596.292,9837.487,4000.0
9264,67,4596.292,10080.525,4100.0
9265,0,6571.303,3944.426,5200.0
9265,1,6571.303,4226.356,4000.0
9265,2,6571.303,4529.514,4000.0
9265,3,6571.303,4832.672,4000.0
9265,4,6571.303,5150.0,4000.0
9265,5,6571.303,5573.529,5000.0
9265,6,6571.303,5912.353,4000.0
9265,7,6571.303,6293.945,4000.0
9265,8,6571.303,6841.145,5700.0
9265,9,6571.303,7276.437,4000.0
9265,10,6571.303,7630.899,3200.0
9265,11,6571.303,8105.712,4000.0
9265,12,6571.303,8629.349,4000.0
9265,13,6571.303,9197.487,4000.0
9265,14,6571.303,9837.487,4000.0
9265,15,6571.303,10080.525,4100.0
9265,16,4971.384,2393.865,4900.0
9265,17,4971.384,2479.804,4000.0
9265,18,4971.384,2553.125,4000.0
9265,19,4971.384,2663.934,5800.0
9265,20,4971.384,2750.857,4000.0
9265,21,4971.384,2853.127,4200.0
9265,22,4971.384,2963.371,4000.0
9265,23,4971.384,3088.865,4000.0
9265,24,4971.384,3233.718,4000.0
9265,25,4971.384,3403.12,4000.0
9265,26,4971.384,3492.038,2900.0
9265,27,6571.303,900.44,5200.0
9265,28,6571.303,1042.578,4000.0
9265,29,6571.303,1289.469,6500.0
9265,30,6571.303,1376.011,4000.0
9265,31,6571.303,1448.692,4000.0
9265,32,6571.303,1519.803,4000.0
9265,33,6571.303,1598.288,4000.0
9265,34,6571.303,1713.748,5200.0
9265,35,6571.303,1814.948,4000.0
9265,36,6571.303,1929.443,4000.0
9265,37,6571.303,2060.257,4000.0
9265,38,6571.303,2211.995,4000.0
9265,39,6571.303,2393.865,4900.0
9265,40,6571.303,2479.804,4000.0
9265,41,6571.303,2553.125,4000.0
9265,42,6571.303,2663.934,5800.0
9265,43,6571.303,2750.857,4000.0
9265,44,6571.303,2853.127,4200.0
9265,45,6571.303,2963.371,4000.0
9265,46,6571.303,3088.865,4000.0
9265,47,6571.303,3233.718,4000.0
9265,48,6571.303,3403.12,4000.0
9265,49,6571.303,3492.038,2900.0
9265,50,6571.303,863.645,4000.0
9265,51,6571.303,1062.265,4000.0
9265,52,6571.303,1272.773,4000.0
9265,53,6571.303,1416.773,2700.0
9265,54,6571.303,1635.44,4100.0
9265,55,6571.303,1956.325,5800.0
9265,56,6571.303,2250.085,5100.0
9265,57,6571.303,2562.951,5400.0
9265,58,6571.303,2813.386,4000.0
9265,59,6571.303,3063.821,4000.0
9265,60,6571.303,3314.256,4000.0
9265,61,6571.303,3587.854,4000.0
9265,62,6571.303,3944.426,5200.0
9265,63,6571.303,4226.356,4000.0
9265,64,6571.303,4529.514,4000.0
9265,65,6571.303,4832.672,4000.0
9265,66,6571.303,5150.0,4000.0
9265,67,6571.303,5573.529,5000.0
9265,68,6571.303,5912.353,4000.0
9265,69,6571.303,6293.945,4000.0
