STATE_ID, NODE_ID, PENDING_SECONDS
1917,0,0.0
1917,1,0.0
1917,2,0.0
1917,3,0.0
1917,4,0.0
1917,5,0.0
1917,6,0.0
1917,7,0.0
1917,8,0.0
1917,9,0.0
1917,10,0.0
1917,11,0.0
1917,12,0.0
1917,13,0.0
1917,14,0.0
1917,15,0.0
1917,16,0.0
1917,17,0.0
1917,18,0.0
1917,19,90.367
1917,20,0.0
1917,21,0.0
1917,22,0.0
1917,23,0.0
1917,24,0.0
1917,25,0.0
1917,26,0.0
1917,27,0.0
1917,28,0.0
1917,29,0.0
1917,30,0.0
1917,31,0.0
1917,32,0.0
1917,33,0.0
1917,34,0.0
1917,35,0.0
1917,36,0.0
1917,37,0.0
1917,38,0.0
1917,39,0.0
1917,40,0.0
1917,41,0.0
1917,42,0.0
1917,43,0.0
1917,44,0.0
1917,45,0.0
1917,46,0.0
1917,47,0.0
1917,48,0.0
1917,49,0.0
1917,50,0.0
1917,51,0.0
1917,52,0.0
1917,53,0.0
1917,54,0.0
1917,55,0.0
1917,56,0.0
1917,57,0.0
1917,58,0.0
1917,59,0.0
1917,60,0.0
1917,61,0.0
1917,62,0.0
1918,0,0.0
1918,1,0.0
1918,2,0.0
1918,3,0.0
1918,4,0.0
1918,5,0.0
1918,6,0.0
1918,7,0.0
1918,8,0.0
1918,9,0.0
1918,10,0.0
1918,11,0.0
1918,12,0.0
1918,13,0.0
1918,14,0.0
1918,15,0.0
1918,16,0.0
1918,17,0.0
1918,18,0.0
1918,19,0.0
1918,20,0.0
1918,21,0.0
1918,22,6.507
1918,23,0.0
1918,24,0.0
1918,25,0.0
1918,26,0.0
1918,27,0.0
1918,28,0.0
1918,29,0.0
1918,30,0.0
1918,31,0.0
1918,32,0.0
1918,33,0.0
1918,34,0.0
1918,35,0.0
1918,36,0.0
1918,37,0.0
1918,38,0.0
1918,39,0.0
1918,40,0.0
1918,41,0.0
1918,42,0.0
1918,43,0.0
1918,44,0.0
1918,45,0.0
1918,46,0.0
1918,47,64.641
1918,48,0.0
1918,49,0.0
1918,50,0.0
1918,51,0.0
1918,52,0.0
1918,53,0.0
1918,54,0.0
1918,55,0.0
1918,56,0.0
1918,57,0.0
1918,58,0.0
1918,59,0.0
1918,60,0.0
1918,61,0.0
1918,62,0.0
1918,63,0.0
1918,64,0.0
1918,65,0.0
1918,66,0.0
1918,67,0.0
1918,68,0.0
1918,69,0.0
1918,70,0.0
1918,71,0.0
1918,72,0.0
1918,73,0.0
1918,74,0.0
1918,75,0.0
1919,0,0.0
1919,1,0.0
1919,2,0.0
1919,3,0.0
1919,4,0.0
1919,5,0.0
1919,6,0.0
1919,7,0.0
1919,8,0.0
1919,9,0.0
1919,10,6.507
1919,11,0.0
1919,12,0.0
1919,13,0.0
1919,14,0.0
1919,15,0.0
1919,16,0.0
1919,17,0.0
1919,18,0.0
1919,19,0.0
1919,20,0.0
1919,21,0.0
1919,22,0.0
1919,23,0.0
1919,24,0.0
1919,25,0.0
1919,26,0.0
1919,27,0.0
1919,28,0.0
1919,29,0.0
1919,30,0.0
1919,31,0.0
1919,32,0.0
1919,33,0.0
1919,34,0.0
1919,35,0.0
1919,36,0.0
1919,37,0.0
1919,38,0.0
1919,39,0.0
1919,40,0.0
1919,41,0.0
1919,42,0.0
1919,43,0.0
1919,44,0.0
1919,45,0.0
1919,46,0.0
1919,47,0.0
1919,48,0.0
1919,49,0.0
1919,50,0.0
1919,51,0.0
1919,52,0.0
1919,53,0.0
1919,54,0.0
1919,55,0.0
1919,56,0.0
