STATE_ID, START_NODE_ID, END_NODE_ID, EDGE_TYPE
8688,0,1,0
8688,1,0,1
8688,1,2,0
8688,2,1,1
8688,2,3,0
8688,3,2,1
8688,3,4,0
8688,4,3,1
8688,4,5,0
8688,5,4,1
8688,5,6,0
8688,6,5,1
8688,6,7,0
8688,7,6,1
8688,7,8,0
8688,8,7,1
8688,8,9,0
8688,9,8,1
8688,9,10,0
8688,10,9,1
8688,10,11,0
8688,11,10,1
8688,11,12,0
8688,12,11,1
8688,12,13,0
8688,13,12,1
8688,13,14,0
8688,14,13,1
8688,14,15,0
8688,15,14,1
8688,15,16,0
8688,16,15,1
8688,16,17,0
8688,17,16,1
8688,17,18,0
8688,18,17,1
8688,18,19,0
8688,19,18,1
8688,19,20,0
8688,20,19,1
8688,20,21,0
8688,21,20,1
8688,21,22,0
8688,22,21,1
8688,23,24,0
8688,24,23,1
8688,24,25,0
8688,25,24,1
8688,25,26,0
8688,26,25,1
8688,26,27,0
8688,27,26,1
8688,27,28,0
8688,28,27,1
8688,28,29,0
8688,29,28,1
8688,29,30,0
8688,30,29,1
8688,30,31,0
8688,31,30,1
8688,31,32,0
8688,32,31,1
8688,32,33,0
8688,33,32,1
8688,33,34,0
8688,34,33,1
8688,34,35,0
8688,35,34,1
8688,35,36,0
8688,36,35,1
8688,36,37,0
8688,37,36,1
8688,37,38,0
8688,38,37,1
8688,38,39,0
8688,39,38,1
8688,39,40,0
8688,40,39,1
8688,41,42,0
8688,42,41,1
8688,42,43,0
8688,43,42,1
8688,43,44,0
8688,44,43,1
8688,44,45,0
8688,45,44,1
8688,45,46,0
8688,46,45,1
8688,46,47,0
8688,47,46,1
8688,47,48,0
8688,48,47,1
8688,48,49,0
8688,49,48,1
8688,49,50,0
8688,50,49,1
8688,50,51,0
8688,51,50,1
8688,51,52,0
8688,52,51,1
8688,52,53,0
8688,53,52,1
8688,53,54,0
8688,54,53,1
8688,54,55,0
8688,55,54,1
8688,55,56,0
8688,56,55,1
8688,56,57,0
8688,57,56,1
8688,57,58,0
8688,58,57,1
8688,58,59,0
8688,59,58,1
8688,59,60,0
8688,60,59,1
8688,60,61,0
8688,61,60,1
8688,61,62,0
8688,62,61,1
8688,62,63,0
8688,63,62,1
8688,63,64,0
8688,64,63,1
8688,64,65,0
8688,65,64,1
8688,65,66,0
8688,66,65,1
8688,0,23,2
8688,23,0,2
8688,0,24,2
8688,24,0,2
8688,0,25,2
8688,25,0,2
8688,0,26,2
8688,26,0,2
8688,0,27,2
8688,27,0,2
8688,0,28,2
8688,28,0,2
8688,0,29,2
8688,29,0,2
8688,0,30,2
8688,30,0,2
8688,0,31,2
8688,31,0,2
8688,0,32,2
8688,32,0,2
8688,0,33,2
8688,33,0,2
8688,0,34,2
8688,34,0,2
8688,0,35,2
8688,35,0,2
8688,0,36,2
8688,36,0,2
8688,0,37,2
8688,37,0,2
8688,0,38,2
8688,38,0,2
8688,0,39,2
8688,39,0,2
8688,0,40,2
8688,40,0,2
8688,0,41,2
8688,41,0,2
8688,0,42,2
8688,42,0,2
8688,0,43,2
8688,43,0,2
8688,0,44,2
8688,44,0,2
8688,0,45,2
8688,45,0,2
8688,0,46,2
8688,46,0,2
8688,0,47,2
8688,47,0,2
8688,0,48,2
8688,48,0,2
8688,0,49,2
8688,49,0,2
8688,0,50,2
8688,50,0,2
8688,0,51,2
8688,51,0,2
8688,0,52,2
8688,52,0,2
8688,0,53,2
8688,53,0,2
8688,0,54,2
8688,54,0,2
8688,0,55,2
8688,55,0,2
8688,0,56,2
8688,56,0,2
8688,0,57,2
8688,57,0,2
8688,0,58,2
8688,58,0,2
8688,0,59,2
8688,59,0,2
8688,0,60,2
8688,60,0,2
8688,0,61,2
8688,61,0,2
8688,0,62,2
8688,62,0,2
8688,0,63,2
8688,63,0,2
8688,0,64,2
8688,64,0,2
8688,0,65,2
8688,65,0,2
8688,0,66,2
8688,66,0,2
8688,1,23,2
8688,23,1,2
8688,1,24,2
8688,24,1,2
8688,1,25,2
8688,25,1,2
8688,1,26,2
8688,26,1,2
8688,1,27,2
8688,27,1,2
8688,1,28,2
8688,28,1,2
8688,1,29,2
8688,29,1,2
8688,1,30,2
8688,30,1,2
8688,1,31,2
8688,31,1,2
8688,1,32,2
8688,32,1,2
8688,1,33,2
8688,33,1,2
8688,1,34,2
8688,34,1,2
8688,1,35,2
8688,35,1,2
8688,1,36,2
8688,36,1,2
8688,1,37,2
8688,37,1,2
8688,1,38,2
8688,38,1,2
8688,1,39,2
8688,39,1,2
8688,1,40,2
8688,40,1,2
8688,1,41,2
8688,41,1,2
8688,1,42,2
8688,42,1,2
8688,1,43,2
8688,43,1,2
8688,1,44,2
8688,44,1,2
8688,1,45,2
8688,45,1,2
8688,1,46,2
8688,46,1,2
8688,1,47,2
8688,47,1,2
8688,1,48,2
8688,48,1,2
8688,1,49,2
8688,49,1,2
8688,1,50,2
8688,50,1,2
8688,1,51,2
8688,51,1,2
8688,1,52,2
8688,52,1,2
8688,1,53,2
8688,53,1,2
8688,1,54,2
8688,54,1,2
8688,1,55,2
8688,55,1,2
8688,1,56,2
8688,56,1,2
8688,1,57,2
8688,57,1,2
8688,1,58,2
8688,58,1,2
8688,1,59,2
8688,59,1,2
8688,1,60,2
8688,60,1,2
8688,1,61,2
8688,61,1,2
8688,1,62,2
8688,62,1,2
8688,1,63,2
8688,63,1,2
8688,1,64,2
8688,64,1,2
8688,1,65,2
8688,65,1,2
8688,1,66,2
8688,66,1,2
8688,2,23,2
8688,23,2,2
8688,2,24,2
8688,24,2,2
8688,2,25,2
8688,25,2,2
8688,2,26,2
8688,26,2,2
8688,2,27,2
8688,27,2,2
8688,2,28,2
8688,28,2,2
8688,2,29,2
8688,29,2,2
8688,2,30,2
8688,30,2,2
8688,2,31,2
8688,31,2,2
8688,2,32,2
8688,32,2,2
8688,2,33,2
8688,33,2,2
8688,2,34,2
8688,34,2,2
8688,2,35,2
8688,35,2,2
8688,2,36,2
8688,36,2,2
8688,2,37,2
8688,37,2,2
8688,2,38,2
8688,38,2,2
8688,2,39,2
8688,39,2,2
8688,2,40,2
8688,40,2,2
8688,2,41,2
8688,41,2,2
8688,2,42,2
8688,42,2,2
8688,2,43,2
8688,43,2,2
8688,2,44,2
8688,44,2,2
8688,2,45,2
8688,45,2,2
8688,2,46,5
8688,46,2,5
8688,2,47,2
8688,47,2,2
8688,2,48,2
8688,48,2,2
8688,2,49,2
8688,49,2,2
8688,2,50,2
8688,50,2,2
8688,2,51,2
8688,51,2,2
8688,2,52,2
8688,52,2,2
8688,2,53,2
8688,53,2,2
8688,2,54,2
8688,54,2,2
8688,2,55,2
8688,55,2,2
8688,2,56,2
8688,56,2,2
8688,2,57,2
8688,57,2,2
8688,2,58,2
8688,58,2,2
8688,2,59,2
8688,59,2,2
8688,2,60,2
8688,60,2,2
8688,2,61,2
8688,61,2,2
8688,2,62,2
8688,62,2,2
8688,2,63,2
8688,63,2,2
8688,2,64,2
8688,64,2,2
8688,2,65,2
8688,65,2,2
8688,2,66,2
8688,66,2,2
8688,3,23,2
8688,23,3,2
8688,3,24,2
8688,24,3,2
8688,3,25,2
8688,25,3,2
8688,3,26,2
8688,26,3,2
8688,3,27,2
8688,27,3,2
8688,3,28,2
8688,28,3,2
8688,3,29,2
8688,29,3,2
8688,3,30,2
8688,30,3,2
8688,3,31,2
8688,31,3,2
8688,3,32,2
8688,32,3,2
8688,3,33,2
8688,33,3,2
8688,3,34,2
8688,34,3,2
8688,3,35,2
8688,35,3,2
8688,3,36,2
8688,36,3,2
8688,3,37,2
8688,37,3,2
8688,3,38,2
8688,38,3,2
8688,3,39,2
8688,39,3,2
8688,3,40,2
8688,40,3,2
8688,3,41,2
8688,41,3,2
8688,3,42,2
8688,42,3,2
8688,3,43,2
8688,43,3,2
8688,3,44,2
8688,44,3,2
8688,3,45,2
8688,45,3,2
8688,3,46,2
8688,46,3,2
8688,3,47,3
8688,47,3,3
8688,3,48,2
8688,48,3,2
8688,3,49,2
8688,49,3,2
8688,3,50,2
8688,50,3,2
8688,3,51,2
8688,51,3,2
8688,3,52,2
8688,52,3,2
8688,3,53,2
8688,53,3,2
8688,3,54,2
8688,54,3,2
8688,3,55,2
8688,55,3,2
8688,3,56,2
8688,56,3,2
8688,3,57,2
8688,57,3,2
8688,3,58,2
8688,58,3,2
8688,3,59,2
8688,59,3,2
8688,3,60,2
8688,60,3,2
8688,3,61,2
8688,61,3,2
8688,3,62,2
8688,62,3,2
8688,3,63,2
8688,63,3,2
8688,3,64,2
8688,64,3,2
8688,3,65,2
8688,65,3,2
8688,3,66,2
8688,66,3,2
8688,4,23,2
8688,23,4,2
8688,4,24,2
8688,24,4,2
8688,4,25,2
8688,25,4,2
8688,4,26,2
8688,26,4,2
8688,4,27,2
8688,27,4,2
8688,4,28,2
8688,28,4,2
8688,4,29,2
8688,29,4,2
8688,4,30,2
8688,30,4,2
8688,4,31,2
8688,31,4,2
8688,4,32,2
8688,32,4,2
8688,4,33,2
8688,33,4,2
8688,4,34,2
8688,34,4,2
8688,4,35,2
8688,35,4,2
8688,4,36,2
8688,36,4,2
8688,4,37,2
8688,37,4,2
8688,4,38,2
8688,38,4,2
8688,4,39,2
8688,39,4,2
8688,4,40,2
8688,40,4,2
8688,4,41,2
8688,41,4,2
8688,4,42,2
8688,42,4,2
8688,4,43,2
8688,43,4,2
8688,4,44,2
8688,44,4,2
8688,4,45,2
8688,45,4,2
8688,4,46,2
8688,46,4,2
8688,4,47,2
8688,47,4,2
8688,4,48,3
8688,48,4,3
8688,4,49,2
8688,49,4,2
8688,4,50,2
8688,50,4,2
8688,4,51,2
8688,51,4,2
8688,4,52,2
8688,52,4,2
8688,4,53,2
8688,53,4,2
8688,4,54,2
8688,54,4,2
8688,4,55,2
8688,55,4,2
8688,4,56,2
8688,56,4,2
8688,4,57,2
8688,57,4,2
8688,4,58,2
8688,58,4,2
8688,4,59,2
8688,59,4,2
8688,4,60,2
8688,60,4,2
8688,4,61,2
8688,61,4,2
8688,4,62,2
8688,62,4,2
8688,4,63,2
8688,63,4,2
8688,4,64,2
8688,64,4,2
8688,4,65,2
8688,65,4,2
8688,4,66,2
8688,66,4,2
8688,5,23,3
8688,23,5,3
8688,5,24,2
8688,24,5,2
8688,5,25,2
8688,25,5,2
8688,5,26,2
8688,26,5,2
8688,5,27,2
8688,27,5,2
8688,5,28,2
8688,28,5,2
8688,5,29,2
8688,29,5,2
8688,5,30,2
8688,30,5,2
8688,5,31,2
