STATE_ID, START_NODE_ID, END_NODE_ID, EDGE_TYPE
782,0,1,0
782,1,0,1
782,1,2,0
782,2,1,1
782,2,3,0
782,3,2,1
782,3,4,0
782,4,3,1
782,4,5,0
782,5,4,1
782,5,6,0
782,6,5,1
782,6,7,0
782,7,6,1
782,7,8,0
782,8,7,1
782,8,9,0
782,9,8,1
782,9,10,0
782,10,9,1
782,10,11,0
782,11,10,1
782,11,12,0
782,12,11,1
782,12,13,0
782,13,12,1
782,13,14,0
782,14,13,1
782,14,15,0
782,15,14,1
782,15,16,0
782,16,15,1
782,16,17,0
782,17,16,1
782,17,18,0
782,18,17,1
782,18,19,0
782,19,18,1
782,19,20,0
782,20,19,1
782,20,21,0
782,21,20,1
782,21,22,0
782,22,21,1
782,22,23,0
782,23,22,1
782,23,24,0
782,24,23,1
782,24,25,0
782,25,24,1
782,25,26,0
782,26,25,1
782,26,27,0
782,27,26,1
782,28,29,0
782,29,28,1
782,29,30,0
782,30,29,1
782,30,31,0
782,31,30,1
782,31,32,0
782,32,31,1
782,32,33,0
782,33,32,1
782,33,34,0
782,34,33,1
782,34,35,0
782,35,34,1
782,35,36,0
782,36,35,1
782,36,37,0
782,37,36,1
782,37,38,0
782,38,37,1
782,38,39,0
782,39,38,1
782,39,40,0
782,40,39,1
782,40,41,0
782,41,40,1
782,41,42,0
782,42,41,1
782,42,43,0
782,43,42,1
782,43,44,0
782,44,43,1
782,44,45,0
782,45,44,1
782,45,46,0
782,46,45,1
782,46,47,0
782,47,46,1
782,47,48,0
782,48,47,1
782,48,49,0
782,49,48,1
782,49,50,0
782,50,49,1
782,0,28,2
782,28,0,2
782,0,29,2
782,29,0,2
782,0,30,2
782,30,0,2
782,0,31,2
782,31,0,2
782,0,32,2
782,32,0,2
782,0,33,2
782,33,0,2
782,0,34,2
782,34,0,2
782,0,35,2
782,35,0,2
782,0,36,2
782,36,0,2
782,0,37,2
782,37,0,2
782,0,38,2
782,38,0,2
782,0,39,2
782,39,0,2
782,0,40,2
782,40,0,2
782,0,41,2
782,41,0,2
782,0,42,2
782,42,0,2
782,0,43,2
782,43,0,2
782,0,44,2
782,44,0,2
782,0,45,2
782,45,0,2
782,0,46,2
782,46,0,2
782,0,47,2
782,47,0,2
782,0,48,2
782,48,0,2
782,0,49,2
782,49,0,2
782,0,50,2
782,50,0,2
782,1,28,2
782,28,1,2
782,1,29,2
782,29,1,2
782,1,30,2
782,30,1,2
782,1,31,2
782,31,1,2
782,1,32,2
782,32,1,2
782,1,33,2
782,33,1,2
782,1,34,2
782,34,1,2
782,1,35,2
782,35,1,2
782,1,36,2
782,36,1,2
782,1,37,2
782,37,1,2
782,1,38,2
782,38,1,2
782,1,39,2
782,39,1,2
782,1,40,2
782,40,1,2
782,1,41,2
782,41,1,2
782,1,42,2
782,42,1,2
782,1,43,2
782,43,1,2
782,1,44,2
782,44,1,2
782,1,45,2
782,45,1,2
782,1,46,2
782,46,1,2
782,1,47,2
782,47,1,2
782,1,48,2
782,48,1,2
782,1,49,2
782,49,1,2
782,1,50,2
782,50,1,2
782,2,28,2
782,28,2,2
782,2,29,2
782,29,2,2
782,2,30,2
782,30,2,2
782,2,31,2
782,31,2,2
782,2,32,2
782,32,2,2
782,2,33,2
782,33,2,2
782,2,34,2
782,34,2,2
782,2,35,2
782,35,2,2
782,2,36,2
782,36,2,2
782,2,37,2
782,37,2,2
782,2,38,2
782,38,2,2
782,2,39,2
