STATE_ID, NODE_ID, PENDING_SECONDS
8305,0,0.0
8305,1,0.0
8305,2,0.0
8305,3,0.0
8305,4,0.0
8305,5,0.0
8305,6,0.0
8305,7,0.0
8305,8,0.0
8305,9,0.0
8305,10,0.0
8305,11,0.0
8305,12,0.0
8305,13,0.0
8305,14,0.0
8305,15,0.0
8305,16,0.0
8305,17,319.453
8305,18,0.0
8305,19,0.0
8305,20,0.0
8305,21,0.0
8305,22,0.0
8305,23,0.0
8305,24,0.0
8305,25,0.0
8305,26,0.0
8305,27,0.0
8305,28,0.0
8305,29,0.0
8305,30,0.0
8305,31,0.0
8305,32,0.0
8305,33,0.0
8305,34,0.0
8305,35,0.0
8305,36,0.0
8305,37,0.0
8305,38,0.0
8305,39,0.0
8305,40,0.0
8305,41,0.0
8305,42,0.0
8305,43,0.0
8305,44,0.0
8305,45,0.0
8305,46,0.0
8305,47,0.0
8305,48,0.0
8305,49,0.0
8305,50,0.0
8305,51,0.0
8305,52,0.0
8305,53,0.0
8305,54,0.0
8305,55,0.0
8305,56,0.0
8305,57,86.924
8305,58,0.0
8305,59,0.0
8305,60,0.0
8305,61,0.0
8305,62,0.0
8305,63,0.0
8305,64,0.0
8305,65,0.0
8305,66,0.0
8305,67,0.0
8306,0,0.0
8306,1,0.0
8306,2,0.0
8306,3,0.0
8306,4,0.0
8306,5,0.0
8306,6,319.453
8306,7,0.0
8306,8,0.0
8306,9,0.0
8306,10,0.0
8306,11,0.0
8306,12,0.0
8306,13,0.0
8306,14,0.0
8306,15,0.0
8306,16,0.0
8306,17,0.0
8306,18,0.0
8306,19,0.0
8306,20,0.0
8306,21,0.0
8306,22,0.0
8306,23,0.0
8306,24,0.0
8306,25,0.0
8306,26,0.0
8306,27,0.0
8306,28,210.649
8306,29,0.0
8306,30,0.0
8306,31,0.0
8306,32,0.0
8306,33,0.0
8306,34,0.0
8306,35,0.0
8306,36,0.0
8306,37,0.0
8306,38,0.0
8306,39,0.0
8306,40,0.0
8306,41,0.0
8306,42,0.0
