STATE_ID, NODE_ID, PENDING_SECONDS
6998,0,0.0
6998,1,0.0
6998,2,0.0
6998,3,366.841
6998,4,136.917
6998,5,39.254
6998,6,68.623
6998,7,99.462
6998,8,183.191
6998,9,132.154
6998,10,132.906
6998,11,157.823
6998,12,175.04
6998,13,205.914
6998,14,0.0
6998,15,0.0
6998,16,0.0
6998,17,0.0
6998,18,0.0
6998,19,0.0
6998,20,0.0
6998,21,0.0
6998,22,0.0
6998,23,0.0
6998,24,0.0
6998,25,0.0
6998,26,0.0
6998,27,0.0
6998,28,0.0
6998,29,0.0
6998,30,0.0
6998,31,0.0
6998,32,0.0
6998,33,0.0
6998,34,0.0
6998,35,0.0
6998,36,0.0
6998,37,0.0
6998,38,0.0
6998,39,0.0
6998,40,0.0
6998,41,0.0
6998,42,0.0
6998,43,0.0
6998,44,0.0
6998,45,0.0
6998,46,0.0
6998,47,0.0
6998,48,0.0
6998,49,0.0
6998,50,0.0
6998,51,0.0
6998,52,0.0
6998,53,0.0
6998,54,0.0
6998,55,0.0
6998,56,0.0
6998,57,0.0
6998,58,0.0
6998,59,0.0
6998,60,0.0
6998,61,0.0
6998,62,0.0
6998,63,0.0
6998,64,0.0
6998,65,0.0
6998,66,0.0
6998,67,0.0
6998,68,0.0
6998,69,0.0
6998,70,0.0
6998,71,0.0
6998,72,0.0
6998,73,0.0
6998,74,0.0
6998,75,0.0
6998,76,0.0
6998,77,0.0
6998,78,0.0
6999,0,0.0
6999,1,0.0
6999,2,136.917
6999,3,39.254
6999,4,68.623
6999,5,99.462
6999,6,183.191
6999,7,132.154
6999,8,132.906
6999,9,157.823
6999,10,175.04
6999,11,205.914
6999,12,0.0
6999,13,0.0
6999,14,0.0
6999,15,0.0
6999,16,0.0
6999,17,0.0
6999,18,0.0
6999,19,0.0
6999,20,0.0
6999,21,0.0
6999,22,0.0
6999,23,0.0
6999,24,0.0
6999,25,0.0
6999,26,0.0
6999,27,0.0
6999,28,0.0
6999,29,0.0
6999,30,0.0
6999,31,0.0
6999,32,0.0
6999,33,0.0
6999,34,0.0
6999,35,0.0
6999,36,0.0
6999,37,0.0
6999,38,0.0
6999,39,0.0
6999,40,0.0
6999,41,0.0
6999,42,0.0
6999,43,0.0
6999,44,0.0
6999,45,0.0
6999,46,0.0
6999,47,0.0
6999,48,0.0
6999,49,0.0
6999,50,0.0
6999,51,0.0
6999,52,0.0
6999,53,0.0
6999,54,0.0
6999,55,0.0
6999,56,0.0
6999,57,0.0
6999,58,0.0
6999,59,0.0
6999,60,0.0
6999,61,0.0
6999,62,0.0
6999,63,0.0
6999,64,0.0
6999,65,0.0
6999,66,0.0
6999,67,0.0
6999,68,0.0
6999,69,0.0
6999,70,0.0
7000,0,0.0
7000,1,0.0
7000,2,0.0
7000,3,0.0
7000,4,0.0
7000,5,0.0
7000,6,0.0
7000,7,0.0
7000,8,0.0
7000,9,0.0
7000,10,0.0
7000,11,0.0
7000,12,0.0
7000,13,0.0
7000,14,0.0
7000,15,0.0
7000,16,0.0
7000,17,0.0
7000,18,0.0
7000,19,0.0
7000,20,0.0
7000,21,0.0
7000,22,17.027
7000,23,109.31
7000,24,0.0
7000,25,0.0
7000,26,0.0
7000,27,0.0
7000,28,0.0
7000,29,0.0
7000,30,0.0
7000,31,0.0
7000,32,0.0
7000,33,0.0
7000,34,0.0
7000,35,0.0
7000,36,0.0
7000,37,0.0
7000,38,0.0
7000,39,0.0
7000,40,0.0
7000,41,0.0
7000,42,0.0
7000,43,0.0
7000,44,0.0
7000,45,0.0
7000,46,0.0
7000,47,0.0
7000,48,0.0
7000,49,0.0
7000,50,0.0
7000,51,0.0
7000,52,0.0
7000,53,0.0
7000,54,0.0
7000,55,0.0
7000,56,0.0
7000,57,0.0
7000,58,0.0
7000,59,0.0
7000,60,0.0
7000,61,0.0
7000,62,0.0
7000,63,0.0
7000,64,0.0
7000,65,149.687
7000,66,0.0
7000,67,0.0
7000,68,0.0
7000,69,0.0
7000,70,0.0
7000,71,0.0
7000,72,0.0
7000,73,0.0
7000,74,0.0
7000,75,0.0
7000,76,0.0
7000,77,0.0
7000,78,0.0
7000,79,0.0
7000,80,0.0
7000,81,0.0
7000,82,0.0
7000,83,0.0
7000,84,0.0
7000,85,223.834
7001,0,0.0
7001,1,0.0
7001,2,0.0
7001,3,0.0
7001,4,0.0
7001,5,0.0
7001,6,0.0
7001,7,0.0
7001,8,0.0
7001,9,0.0
7001,10,0.0
7001,11,0.0
7001,12,0.0
7001,13,0.0
7001,14,0.0
7001,15,0.0
7001,16,0.0
7001,17,0.0
7001,18,0.0
7001,19,0.0
7001,20,0.0
7001,21,0.0
7001,22,0.0
7001,23,0.0
7001,24,0.0
7001,25,0.0
7001,26,0.0
7001,27,0.0
7001,28,0.0
7001,29,0.0
7001,30,0.0
7001,31,0.0
7001,32,0.0
7001,33,0.0
7001,34,0.0
7001,35,0.0
7001,36,0.0
7001,37,0.0
7001,38,0.0
7001,39,0.0
7001,40,0.0
7001,41,0.0
7001,42,0.0
7001,43,0.0
7001,44,17.027
7001,45,109.31
7001,46,0.0
7001,47,0.0
7001,48,0.0
7001,49,0.0
7001,50,0.0
7001,51,0.0
7001,52,0.0
7001,53,0.0
7001,54,0.0
7001,55,0.0
7001,56,0.0
7001,57,0.0
7001,58,0.0
7001,59,0.0
7001,60,0.0
7001,61,0.0
7001,62,0.0
7001,63,0.0
7001,64,0.0
7001,65,0.0
7001,66,0.0
7001,67,0.0
7001,68,0.0
7001,69,0.0
7001,70,9.327
7001,71,61.922
7001,72,67.73
7001,73,108.207
7001,74,141.298
7001,75,210.061
7001,76,0.0
