STATE_ID, START_NODE_ID, END_NODE_ID, EDGE_TYPE
8269,0,1,0
8269,1,0,1
8269,1,2,0
8269,2,1,1
8269,2,3,0
8269,3,2,1
8269,3,4,0
8269,4,3,1
8269,4,5,0
8269,5,4,1
8269,5,6,0
8269,6,5,1
8269,6,7,0
8269,7,6,1
8269,7,8,0
8269,8,7,1
8269,8,9,0
8269,9,8,1
8269,9,10,0
8269,10,9,1
8269,10,11,0
8269,11,10,1
8269,11,12,0
8269,12,11,1
8269,12,13,0
8269,13,12,1
8269,13,14,0
8269,14,13,1
8269,14,15,0
8269,15,14,1
8269,15,16,0
8269,16,15,1
8269,16,17,0
8269,17,16,1
8269,17,18,0
8269,18,17,1
8269,18,19,0
8269,19,18,1
8269,19,20,0
8269,20,19,1
8269,20,21,0
8269,21,20,1
8269,21,22,0
8269,22,21,1
8269,22,23,0
8269,23,22,1
8269,23,24,0
8269,24,23,1
8269,24,25,0
8269,25,24,1
8269,25,26,0
8269,26,25,1
8269,26,27,0
8269,27,26,1
8269,27,28,0
8269,28,27,1
8269,29,30,0
8269,30,29,1
8269,30,31,0
8269,31,30,1
8269,31,32,0
8269,32,31,1
8269,32,33,0
8269,33,32,1
8269,33,34,0
8269,34,33,1
8269,34,35,0
8269,35,34,1
8269,35,36,0
8269,36,35,1
8269,36,37,0
8269,37,36,1
8269,37,38,0
8269,38,37,1
8269,38,39,0
8269,39,38,1
8269,39,40,0
8269,40,39,1
8269,40,41,0
8269,41,40,1
8269,41,42,0
8269,42,41,1
8269,42,43,0
8269,43,42,1
8269,43,44,0
8269,44,43,1
8269,44,45,0
8269,45,44,1
8269,45,46,0
8269,46,45,1
8269,46,47,0
8269,47,46,1
8269,47,48,0
8269,48,47,1
8269,48,49,0
8269,49,48,1
8269,49,50,0
8269,50,49,1
8269,50,51,0
8269,51,50,1
8269,52,53,0
8269,53,52,1
8269,53,54,0
8269,54,53,1
8269,54,55,0
8269,55,54,1
8269,55,56,0
8269,56,55,1
8269,56,57,0
8269,57,56,1
8269,57,58,0
8269,58,57,1
