STATE_ID, START_NODE_ID, END_NODE_ID, EDGE_TYPE
1648,0,1,0
1648,1,0,1
1648,1,2,0
1648,2,1,1
1648,2,3,0
1648,3,2,1
1648,3,4,0
1648,4,3,1
1648,4,5,0
1648,5,4,1
1648,5,6,0
1648,6,5,1
1648,6,7,0
1648,7,6,1
1648,7,8,0
1648,8,7,1
1648,8,9,0
1648,9,8,1
1648,9,10,0
1648,10,9,1
1648,10,11,0
1648,11,10,1
1648,11,12,0
1648,12,11,1
1648,12,13,0
1648,13,12,1
1648,13,14,0
1648,14,13,1
1648,14,15,0
1648,15,14,1
1648,15,16,0
1648,16,15,1
1648,16,17,0
1648,17,16,1
1648,17,18,0
1648,18,17,1
1648,18,19,0
1648,19,18,1
1648,19,20,0
1648,20,19,1
1648,20,21,0
1648,21,20,1
1648,21,22,0
1648,22,21,1
1648,23,24,0
1648,24,23,1
1648,24,25,0
1648,25,24,1
1648,25,26,0
1648,26,25,1
1648,26,27,0
1648,27,26,1
1648,27,28,0
1648,28,27,1
1648,28,29,0
1648,29,28,1
1648,29,30,0
1648,30,29,1
1648,30,31,0
1648,31,30,1
1648,31,32,0
1648,32,31,1
1648,32,33,0
1648,33,32,1
1648,33,34,0
1648,34,33,1
1648,34,35,0
1648,35,34,1
1648,35,36,0
1648,36,35,1
1648,36,37,0
1648,37,36,1
1648,37,38,0
1648,38,37,1
1648,39,40,0
1648,40,39,1
1648,40,41,0
1648,41,40,1
1648,41,42,0
1648,42,41,1
1648,42,43,0
1648,43,42,1
1648,43,44,0
1648,44,43,1
1648,44,45,0
1648,45,44,1
1648,45,46,0
1648,46,45,1
1648,46,47,0
1648,47,46,1
1648,47,48,0
1648,48,47,1
1648,48,49,0
1648,49,48,1
1648,49,50,0
1648,50,49,1
1648,50,51,0
1648,51,50,1
1648,51,52,0
1648,52,51,1
1648,52,53,0
1648,53,52,1
1648,53,54,0
1648,54,53,1
1648,54,55,0
1648,55,54,1
1648,55,56,0
1648,56,55,1
1648,56,57,0
1648,57,56,1
1648,57,58,0
1648,58,57,1
1648,58,59,0
1648,59,58,1
1648,59,60,0
1648,60,59,1
1648,60,61,0
1648,61,60,1
1648,61,62,0
1648,62,61,1
1648,62,63,0
1648,63,62,1
1648,63,64,0
1648,64,63,1
1648,64,65,0
1648,65,64,1
1648,0,23,2
1648,23,0,2
1648,0,24,2
1648,24,0,2
1648,0,25,2
1648,25,0,2
1648,0,26,2
1648,26,0,2
1648,0,27,2
1648,27,0,2
1648,0,28,2
1648,28,0,2
1648,0,29,2
1648,29,0,2
1648,0,30,2
1648,30,0,2
1648,0,31,2
1648,31,0,2
1648,0,32,2
1648,32,0,2
1648,0,33,2
1648,33,0,2
1648,0,34,2
1648,34,0,2
1648,0,35,2
1648,35,0,2
1648,0,36,2
1648,36,0,2
1648,0,37,2
1648,37,0,2
1648,0,38,2
1648,38,0,2
1648,0,39,2
1648,39,0,2
1648,0,40,2
1648,40,0,2
1648,0,41,2
1648,41,0,2
1648,0,42,2
1648,42,0,2
1648,0,43,2
1648,43,0,2
1648,0,44,2
1648,44,0,2
1648,0,45,2
1648,45,0,2
1648,0,46,2
1648,46,0,2
1648,0,47,2
1648,47,0,2
1648,0,48,2
1648,48,0,2
1648,0,49,2
1648,49,0,2
1648,0,50,2
1648,50,0,2
1648,0,51,2
1648,51,0,2
1648,0,52,2
1648,52,0,2
1648,0,53,2
1648,53,0,2
1648,0,54,2
1648,54,0,2
1648,0,55,2
1648,55,0,2
1648,0,56,2
1648,56,0,2
1648,0,57,2
1648,57,0,2
1648,0,58,2
1648,58,0,2
1648,0,59,2
1648,59,0,2
