STATE_ID, NODE_ID, TIME_TO_RESOURCE_SECONDS, RESOURCE_DURATION_SECONDS, RESOURCE_LENGTH_METERS
8830,0,4543.169,900.44,5200.0
8830,1,4543.169,1042.578,4000.0
8830,2,4543.169,1289.469,6500.0
8830,3,4543.169,1376.011,4000.0
8830,4,4543.169,1448.692,4000.0
8830,5,4543.169,1519.803,4000.0
8830,6,4543.169,1598.288,4000.0
8830,7,4543.169,1713.748,5200.0
8830,8,4543.169,1814.948,4000.0
8830,9,4543.169,1929.443,4000.0
8830,10,4543.169,2060.257,4000.0
8830,11,4543.169,2211.995,4000.0
8830,12,4543.169,2393.865,4900.0
8830,13,4543.169,2479.804,4000.0
8830,14,4543.169,2553.125,4000.0
8830,15,4543.169,2663.934,5800.0
8830,16,4543.169,2750.857,4000.0
8830,17,4543.169,2853.127,4200.0
8830,18,4543.169,2963.371,4000.0
8830,19,4543.169,3088.865,4000.0
8830,20,4543.169,3233.718,4000.0
8830,21,4543.169,3403.12,4000.0
8830,22,4543.169,3492.038,2900.0
8830,23,4543.169,3587.854,4000.0
8830,24,4543.169,3944.426,5200.0
8830,25,4543.169,4226.356,4000.0
8830,26,4543.169,4529.514,4000.0
8830,27,4543.169,4832.672,4000.0
8830,28,4543.169,5150.0,4000.0
8830,29,4543.169,5573.529,5000.0
8830,30,4543.169,5912.353,4000.0
8830,31,4543.169,6293.945,4000.0
8830,32,4543.169,6841.145,5700.0
8830,33,4543.169,7276.437,4000.0
8830,34,4543.169,7630.899,3200.0
8830,35,4543.169,8105.712,4000.0
8830,36,4543.169,8629.349,4000.0
8830,37,4543.169,9197.487,4000.0
8830,38,4543.169,9837.487,4000.0
8830,39,4543.169,10080.525,4100.0
8830,40,4543.169,1062.265,4000.0
8830,41,4543.169,1272.773,4000.0
8830,42,4543.169,1416.773,2700.0
8830,43,4543.169,1635.44,4100.0
8830,44,4543.169,1956.325,5800.0
8830,45,4543.169,2250.085,5100.0
8830,46,4543.169,2562.951,5400.0
8830,47,4543.169,2813.386,4000.0
8830,48,4543.169,3063.821,4000.0
8830,49,4543.169,3314.256,4000.0
8830,50,4543.169,3587.854,4000.0
8830,51,4543.169,3944.426,5200.0
8830,52,4543.169,4226.356,4000.0
8830,53,4543.169,4529.514,4000.0
8830,54,4543.169,4832.672,4000.0
8830,55,4543.169,5150.0,4000.0
8830,56,4543.169,5573.529,5000.0
8830,57,4543.169,5912.353,4000.0
8830,58,4543.169,6293.945,4000.0
8830,59,4543.169,6841.145,5700.0
8830,60,4543.169,7276.437,4000.0
8830,61,4543.169,7630.899,3200.0
8830,62,4543.169,8105.712,4000.0
8830,63,4543.169,8629.349,4000.0
8830,64,4543.169,9197.487,4000.0
8830,65,4543.169,9837.487,4000.0
8830,66,4543.169,10080.525,4100.0
8831,0,5403.223,1713.748,5200.0
8831,1,5403.223,1814.948,4000.0
8831,2,5403.223,1929.443,4000.0
8831,3,5403.223,2060.257,4000.0
8831,4,5403.223,2211.995,4000.0
8831,5,5403.223,2393.865,4900.0
8831,6,5403.223,2479.804,4000.0
8831,7,5403.223,2553.125,4000.0
8831,8,5403.223,2663.934,5800.0
8831,9,5403.223,2750.857,4000.0
8831,10,5403.223,2853.127,4200.0
8831,11,5403.223,2963.371,4000.0
8831,12,5403.223,3088.865,4000.0
8831,13,5403.223,3233.718,4000.0
8831,14,5403.223,3403.12,4000.0
8831,15,5403.223,3492.038,2900.0
8831,16,5403.223,236.421,2800.0
8831,17,5403.223,318.064,4000.0
8831,18,5403.223,391.996,4000.0
8831,19,5403.223,467.998,4000.0
8831,20,5403.223,552.12,4000.0
8831,21,5403.223,638.547,3700.0
8831,22,5403.223,743.058,4000.0
8831,23,5403.223,900.44,5200.0
8831,24,5403.223,1042.578,4000.0
8831,25,5403.223,1289.469,6500.0
8831,26,5403.223,1376.011,4000.0
8831,27,5403.223,1448.692,4000.0
8831,28,5403.223,1519.803,4000.0
8831,29,5403.223,1598.288,4000.0
8831,30,5403.223,1713.748,5200.0
8831,31,5403.223,1814.948,4000.0
8831,32,5403.223,1929.443,4000.0
8831,33,5403.223,2060.257,4000.0
8831,34,5403.223,2211.995,4000.0
8831,35,5403.223,2393.865,4900.0
8831,36,5403.223,2479.804,4000.0
8831,37,5403.223,2553.125,4000.0
8831,38,5403.223,2663.934,5800.0
8831,39,5403.223,2750.857,4000.0
8831,40,5403.223,2853.127,4200.0
8831,41,5403.223,2963.371,4000.0
8831,42,5403.223,3088.865,4000.0
8831,43,5403.223,3233.718,4000.0
8831,44,5403.223,3403.12,4000.0
8831,45,5403.223,3492.038,2900.0
8831,46,5403.223,4832.672,4000.0
8831,47,5403.223,5150.0,4000.0
8831,48,5403.223,5573.529,5000.0
8831,49,5403.223,5912.353,4000.0
8831,50,5403.223,6293.945,4000.0
8831,51,5403.223,6841.145,5700.0
8831,52,5403.223,7276.437,4000.0
8831,53,5403.223,7630.899,3200.0
8831,54,5403.223,8105.712,4000.0
8831,55,5403.223,8629.349,4000.0
8831,56,5403.223,9197.487,4000.0
8831,57,5403.223,9837.487,4000.0
8831,58,5403.223,10080.525,4100.0
8831,59,5403.223,2351.323,5100.0
8831,60,5301.985,2562.951,5400.0
8831,61,5301.985,2813.386,4000.0
8831,62,5301.985,3063.821,4000.0
8831,63,5301.985,3314.256,4000.0
8831,64,5301.985,3587.854,4000.0
8831,65,5301.985,3944.426,5200.0
8831,66,5301.985,4226.356,4000.0
8831,67,5301.985,4529.514,4000.0
8831,68,5301.985,4832.672,4000.0
8831,69,5301.985,5150.0,4000.0
8831,70,5301.985,5573.529,5000.0
8831,71,5301.985,5912.353,4000.0
8831,72,5301.985,6293.945,4000.0
8831,73,5301.985,6841.145,5700.0
8831,74,5301.985,7276.437,4000.0
8831,75,5301.985,7630.899,3200.0
8831,76,5301.985,8105.712,4000.0
8831,77,5301.985,8629.349,4000.0
8831,78,5301.985,9197.487,4000.0
8831,79,5301.985,9837.487,4000.0
8831,80,5301.985,10080.525,4100.0
8832,0,6018.945,665.024,4000.0
8832,1,6018.945,863.645,4000.0
8832,2,6018.945,1062.265,4000.0
8832,3,6018.945,1272.773,4000.0
8832,4,6018.945,1416.773,2700.0
8832,5,6018.945,1635.44,4100.0
8832,6,6018.945,1956.325,5800.0
8832,7,6018.945,2250.085,5100.0
8832,8,6018.945,2562.951,5400.0
8832,9,6018.945,2813.386,4000.0
8832,10,6018.945,3063.821,4000.0
8832,11,6018.945,3314.256,4000.0
8832,12,6018.945,3587.854,4000.0
8832,13,6018.945,3944.426,5200.0
8832,14,6018.945,4226.356,4000.0
8832,15,6018.945,4529.514,4000.0
8832,16,6018.945,4832.672,4000.0
8832,17,6018.945,5150.0,4000.0
8832,18,6018.945,5573.529,5000.0
8832,19,6018.945,5912.353,4000.0
8832,20,6018.945,6293.945,4000.0
8832,21,6018.945,6841.145,5700.0
8832,22,6018.945,7276.437,4000.0
8832,23,6018.945,7630.899,3200.0
8832,24,6018.945,8105.712,4000.0
8832,25,6018.945,8629.349,4000.0
8832,26,6018.945,9197.487,4000.0
8832,27,6018.945,9837.487,4000.0
8832,28,6018.945,10080.525,4100.0
8832,29,6018.945,2211.995,4000.0
8832,30,6018.945,2393.865,4900.0
8832,31,6018.945,2479.804,4000.0
8832,32,6018.945,2553.125,4000.0
8832,33,6018.945,2663.934,5800.0
8832,34,6018.945,2750.857,4000.0
8832,35,6018.945,2853.127,4200.0
8832,36,6018.945,2963.371,4000.0
8832,37,6018.945,3088.865,4000.0
8832,38,6018.945,3233.718,4000.0
8832,39,6018.945,3403.12,4000.0
8832,40,6018.945,3492.038,2900.0
8832,41,6018.945,900.44,5200.0
8832,42,6018.945,1042.578,4000.0
8832,43,6018.945,1289.469,6500.0
8832,44,6018.945,1376.011,4000.0
8832,45,6018.945,1448.692,4000.0
8832,46,6018.945,1519.803,4000.0
8832,47,6018.945,1598.288,4000.0
8832,48,6018.945,1713.748,5200.0
8832,49,6018.945,1814.948,4000.0
8832,50,6018.945,1929.443,4000.0
8832,51,6018.945,2060.257,4000.0
8832,52,6018.945,2211.995,4000.0
8832,53,6018.945,2393.865,4900.0
8832,54,6018.945,2479.804,4000.0
8832,55,6018.945,2553.125,4000.0
8832,56,6018.945,2663.934,5800.0
8832,57,6018.945,2750.857,4000.0
8832,58,6018.945,2853.127,4200.0
8832,59,6018.945,2963.371,4000.0
8832,60,6018.945,3088.865,4000.0
8832,61,6018.945,3233.718,4000.0
8832,62,6018.945,3403.12,4000.0
8832,63,6018.945,3492.038,2900.0
8832,64,6018.945,6293.945,4000.0
8832,65,6018.945,6841.145,5700.0
8832,66,6018.945,7276.437,4000.0
8832,67,6018.945,7630.899,3200.0
8832,68,6018.945,8105.712,4000.0
8832,69,6018.945,8629.349,4000.0
8832,70,6018.945,9197.487,4000.0
8832,71,6018.945,9837.487,4000.0
8832,72,6018.945,10080.525,4100.0
8832,73,5917.707,3063.821,4000.0
8832,74,5917.707,3314.256,4000.0
8832,75,5917.707,3587.854,4000.0
8832,76,5917.707,3944.426,5200.0
8832,77,5917.707,4226.356,4000.0
8832,78,5917.707,4529.514,4000.0
8832,79,5917.707,4832.672,4000.0
8832,80,5917.707,5150.0,4000.0
8832,81,5917.707,5573.529,5000.0
8832,82,5917.707,5912.353,4000.0
8832,83,5917.707,6293.945,4000.0
8832,84,5917.707,6841.145,5700.0
8832,85,5917.707,7276.437,4000.0
8832,86,5917.707,7630.899,3200.0
8832,87,5917.707,8105.712,4000.0
8832,88,5917.707,8629.349,4000.0
8832,89,5917.707,9197.487,4000.0
8832,90,5917.707,9837.487,4000.0
8832,91,5917.707,10080.525,4100.0
8833,0,7307.28,2376.018,5100.0
8833,1,7181.347,2562.951,5400.0
8833,2,7181.347,2813.386,4000.0
8833,3,7181.347,3063.821,4000.0
8833,4,7181.347,3314.256,4000.0
8833,5,7181.347,3587.854,4000.0
8833,6,7181.347,3944.426,5200.0
8833,7,7181.347,4226.356,4000.0
8833,8,7181.347,4529.514,4000.0
8833,9,7181.347,4832.672,4000.0
8833,10,7181.347,5150.0,4000.0
8833,11,7181.347,5573.529,5000.0
8833,12,7181.347,5912.353,4000.0
8833,13,7181.347,6293.945,4000.0
8833,14,7181.347,6841.145,5700.0
8833,15,7181.347,7276.437,4000.0
8833,16,7181.347,7630.899,3200.0
8833,17,7181.347,8105.712,4000.0
8833,18,7181.347,8629.349,4000.0
8833,19,7181.347,9197.487,4000.0
8833,20,7181.347,9837.487,4000.0
8833,21,7181.347,10080.525,4100.0
8833,22,7307.28,321.466,3600.0
8833,23,7307.28,417.466,2000.0
8833,24,7307.28,466.403,1000.0
8833,25,7307.28,665.024,4000.0
8833,26,7307.28,863.645,4000.0
8833,27,7307.28,1062.265,4000.0
8833,28,7307.28,1272.773,4000.0
8833,29,7307.28,1416.773,2700.0
8833,30,7307.28,1635.44,4100.0
8833,31,7307.28,1956.325,5800.0
8833,32,7307.28,2250.085,5100.0
8833,33,7307.28,2562.951,5400.0
8833,34,7307.28,2813.386,4000.0
8833,35,7307.28,3063.821,4000.0
8833,36,7307.28,3314.256,4000.0
8833,37,7307.28,3587.854,4000.0
8833,38,7307.28,3944.426,5200.0
8833,39,7307.28,4226.356,4000.0
8833,40,7307.28,4529.514,4000.0
8833,41,7307.28,4832.672,4000.0
8833,42,7307.28,5150.0,4000.0
8833,43,7307.28,5573.529,5000.0
8833,44,7307.28,5912.353,4000.0
8833,45,7307.28,6293.945,4000.0
8833,46,7307.28,6841.145,5700.0
8833,47,7307.28,7276.437,4000.0
8833,48,7307.28,7630.899,3200.0
8833,49,7307.28,8105.712,4000.0
8833,50,7307.28,8629.349,4000.0
8833,51,7307.28,9197.487,4000.0
8833,52,7307.28,9837.487,4000.0
8833,53,7307.28,10080.525,4100.0
8833,54,7307.28,3617.032,4000.0
8833,55,7093.368,3492.038,2900.0
8833,56,7058.413,2055.925,4000.0
8833,57,6931.931,2060.257,4000.0
8833,58,6931.931,2211.995,4000.0
8833,59,6931.931,2393.865,4900.0
8833,60,6931.931,2479.804,4000.0
8833,61,6931.931,2553.125,4000.0
8833,62,6931.931,2663.934,5800.0
8833,63,6931.931,2750.857,4000.0
8833,64,6931.931,2853.127,4200.0
8833,65,6931.931,2963.371,4000.0
8833,66,6931.931,3088.865,4000.0
8833,67,6931.931,3233.718,4000.0
8833,68,6931.931,3403.12,4000.0
8833,69,6931.931,3492.038,2900.0
8833,70,7307.28,236.421,2800.0
8833,71,7307.28,318.064,4000.0
8833,72,7307.28,391.996,4000.0
8833,73,7307.28,467.998,4000.0
8833,74,7307.28,552.12,4000.0
8833,75,7307.28,638.547,3700.0
8833,76,7307.28,743.058,4000.0
8833,77,7307.28,900.44,5200.0
8833,78,7307.28,1042.578,4000.0
8833,79,7307.28,1289.469,6500.0
8833,80,7307.28,1376.011,4000.0
8833,81,7307.28,1448.692,4000.0
8833,82,7307.28,1519.803,4000.0
8833,83,7307.28,1598.288,4000.0
8833,84,7307.28,1713.748,5200.0
8833,85,7307.28,1814.948,4000.0
8833,86,7307.28,1929.443,4000.0
8833,87,7307.28,2060.257,4000.0
8833,88,7307.28,2211.995,4000.0
8833,89,7307.28,2393.865,4900.0
8833,90,7307.28,2479.804,4000.0
8833,91,7307.28,2553.125,4000.0
8833,92,7307.28,2663.934,5800.0
8833,93,7307.28,2750.857,4000.0
8833,94,7307.28,2853.127,4200.0
8833,95,7307.28,2963.371,4000.0
8833,96,7307.28,3088.865,4000.0
8833,97,7307.28,3233.718,4000.0
8833,98,7307.28,3403.12,4000.0
8833,99,7307.28,3492.038,2900.0
8833,100,7307.28,9197.487,4000.0
8833,101,7307.28,9876.829,4000.0
8833,102,7267.938,10080.525,4100.0
8833,103,7206.042,4832.672,4000.0
8833,104,7206.042,5150.0,4000.0
8833,105,7206.042,5573.529,5000.0
8833,106,7206.042,5912.353,4000.0
8833,107,7206.042,6293.945,4000.0
8833,108,7206.042,6841.145,5700.0
8833,109,7206.042,7276.437,4000.0
8833,110,7206.042,7630.899,3200.0
8833,111,7206.042,8105.712,4000.0
8833,112,7206.042,8629.349,4000.0
8833,113,7206.042,9197.487,4000.0
8833,114,7206.042,9837.487,4000.0
8833,115,7206.042,10080.525,4100.0
8834,0,7797.069,3063.821,4000.0
8834,1,7797.069,3314.256,4000.0
8834,2,7797.069,3587.854,4000.0
8834,3,7797.069,3944.426,5200.0
8834,4,7797.069,4226.356,4000.0
8834,5,7797.069,4529.514,4000.0
8834,6,7797.069,4832.672,4000.0
8834,7,7797.069,5150.0,4000.0
8834,8,7797.069,5573.529,5000.0
8834,9,7797.069,5912.353,4000.0
8834,10,7797.069,6293.945,4000.0
8834,11,7797.069,6841.145,5700.0
8834,12,7797.069,7276.437,4000.0
8834,13,7797.069,7630.899,3200.0
8834,14,7797.069,8105.712,4000.0
8834,15,7797.069,8629.349,4000.0
8834,16,7797.069,9197.487,4000.0
8834,17,7797.069,9837.487,4000.0
8834,18,7797.069,10080.525,4100.0
8834,19,7923.002,1062.265,4000.0
8834,20,7923.002,1272.773,4000.0
8834,21,7923.002,1416.773,2700.0
8834,22,7923.002,1635.44,4100.0
8834,23,7923.002,1956.325,5800.0
8834,24,7923.002,2250.085,5100.0
8834,25,7923.002,2562.951,5400.0
8834,26,7923.002,2813.386,4000.0
8834,27,7923.002,3063.821,4000.0
8834,28,7923.002,3314.256,4000.0
8834,29,7923.002,3587.854,4000.0
8834,30,7923.002,3944.426,5200.0
8834,31,7923.002,4226.356,4000.0
8834,32,7923.002,4529.514,4000.0
8834,33,7923.002,4832.672,4000.0
8834,34,7923.002,5150.0,4000.0
8834,35,7923.002,5573.529,5000.0
8834,36,7923.002,5912.353,4000.0
8834,37,7923.002,6293.945,4000.0
8834,38,7923.002,6841.145,5700.0
8834,39,7923.002,7276.437,4000.0
8834,40,7923.002,7630.899,3200.0
8834,41,7923.002,8105.712,4000.0
8834,42,7923.002,8629.349,4000.0
8834,43,7923.002,9197.487,4000.0
8834,44,7923.002,9837.487,4000.0
8834,45,7923.002,10080.525,4100.0
8834,46,7170.942,2393.865,4900.0
8834,47,7170.942,2479.804,4000.0
8834,48,7170.942,2553.125,4000.0
8834,49,7170.942,2663.934,5800.0
