STATE_ID, NODE_ID, TIME_TO_RESOURCE_SECONDS, RESOURCE_DURATION_SECONDS, RESOURCE_LENGTH_METERS
2166,0,5003.484,4529.514,4000.0
2166,1,5003.484,4832.672,4000.0
2166,2,5003.484,5150.0,4000.0
2166,3,5003.484,5573.529,5000.0
2166,4,5003.484,5912.353,4000.0
2166,5,5003.484,6293.945,4000.0
2166,6,5003.484,6841.145,5700.0
2166,7,5003.484,7276.437,4000.0
2166,8,5003.484,7630.899,3200.0
2166,9,5003.484,8105.712,4000.0
2166,10,5003.484,8629.349,4000.0
2166,11,5003.484,9197.487,4000.0
2166,12,5003.484,9837.487,4000.0
2166,13,5003.484,10080.525,4100.0
2166,14,5003.484,1416.773,2700.0
2166,15,5003.484,1635.44,4100.0
2166,16,5003.484,1956.325,5800.0
2166,17,5003.484,2250.085,5100.0
2166,18,5003.484,2562.951,5400.0
2166,19,5003.484,2813.386,4000.0
2166,20,5003.484,3063.821,4000.0
2166,21,5003.484,3314.256,4000.0
2166,22,5003.484,3587.854,4000.0
2166,23,5003.484,3944.426,5200.0
2166,24,5003.484,4226.356,4000.0
2166,25,5003.484,4529.514,4000.0
2166,26,5003.484,4832.672,4000.0
2166,27,5003.484,5150.0,4000.0
2166,28,5003.484,5573.529,5000.0
2166,29,5003.484,5912.353,4000.0
2166,30,5003.484,6293.945,4000.0
2166,31,5003.484,6841.145,5700.0
2166,32,5003.484,7276.437,4000.0
2166,33,5003.484,7630.899,3200.0
2166,34,5003.484,8105.712,4000.0
2166,35,5003.484,8629.349,4000.0
2166,36,5003.484,9197.487,4000.0
2166,37,5003.484,9837.487,4000.0
2166,38,5003.484,10080.525,4100.0
2166,39,5003.484,900.44,5200.0
2166,40,5003.484,1042.578,4000.0
2166,41,5003.484,1289.469,6500.0
2166,42,5003.484,1376.011,4000.0
2166,43,5003.484,1448.692,4000.0
2166,44,5003.484,1519.803,4000.0
2166,45,5003.484,1598.288,4000.0
2166,46,5003.484,1713.748,5200.0
2166,47,5003.484,1814.948,4000.0
2166,48,5003.484,1929.443,4000.0
2166,49,5003.484,2060.257,4000.0
2166,50,5003.484,2211.995,4000.0
2166,51,5003.484,2393.865,4900.0
2166,52,5003.484,2479.804,4000.0
2166,53,5003.484,2553.125,4000.0
