STATE_ID, NODE_ID, PENDING_SECONDS
5866,0,0.0
5866,1,0.0
5866,2,0.0
5866,3,0.0
5866,4,0.0
5866,5,0.0
5866,6,0.0
5866,7,0.0
5866,8,0.0
5866,9,0.0
5866,10,0.0
5866,11,0.0
5866,12,0.0
5866,13,0.0
5866,14,0.0
5866,15,38.681
5866,16,85.42
5866,17,88.257
5866,18,123.305
5866,19,149.573
5866,20,217.447
5866,21,0.0
5866,22,0.0
5866,23,0.0
5866,24,0.0
5866,25,0.0
5866,26,0.0
5866,27,0.0
5866,28,0.0
5866,29,0.0
5866,30,0.0
5866,31,0.0
5866,32,0.0
5866,33,0.0
5866,34,0.0
5866,35,0.0
5866,36,0.0
5866,37,0.0
5866,38,0.0
5866,39,0.0
5866,40,0.0
5866,41,0.0
5866,42,0.0
5866,43,0.0
5866,44,0.0
5866,45,0.0
5866,46,0.0
5866,47,0.0
5866,48,0.0
5866,49,0.0
5866,50,0.0
5866,51,0.0
5866,52,0.0
5866,53,56.653
5866,54,0.0
5866,55,0.0
5866,56,0.0
5866,57,0.0
5866,58,0.0
5866,59,0.0
5866,60,0.0
5866,61,0.0
5866,62,0.0
5866,63,0.0
5866,64,0.0
5866,65,1126.735
5866,66,147.407
5866,67,0.0
5866,68,0.0
5866,69,0.0
5866,70,0.0
5866,71,0.0
5866,72,0.0
5866,73,0.0
5866,74,0.0
5866,75,0.0
5866,76,0.0
5866,77,0.0
5866,78,0.0
5866,79,0.0
5866,80,0.0
5866,81,0.0
5866,82,0.0
5866,83,0.0
5866,84,0.0
5866,85,0.0
5867,0,0.0
5867,1,0.0
5867,2,0.0
5867,3,0.0
5867,4,0.0
5867,5,0.0
5867,6,0.0
5867,7,38.681
5867,8,85.42
5867,9,88.257
5867,10,123.305
5867,11,149.573
5867,12,217.447
5867,13,0.0
5867,14,0.0
5867,15,0.0
5867,16,0.0
5867,17,0.0
5867,18,0.0
5867,19,0.0
5867,20,0.0
5867,21,0.0
5867,22,0.0
5867,23,0.0
5867,24,0.0
5867,25,0.0
5867,26,0.0
5867,27,0.0
5867,28,0.0
5867,29,0.0
5867,30,0.0
5867,31,0.0
5867,32,0.0
5867,33,0.0
5867,34,0.0
5867,35,0.0
5867,36,0.0
5867,37,0.0
5867,38,0.0
5867,39,0.0
5867,40,0.0
5867,41,56.653
5867,42,0.0
5867,43,0.0
5867,44,0.0
5867,45,0.0
5867,46,0.0
5867,47,0.0
5867,48,1126.735
5867,49,147.407
5867,50,0.0
5867,51,0.0
5867,52,0.0
5867,53,0.0
5867,54,0.0
5867,55,0.0
5867,56,0.0
5867,57,0.0
5867,58,0.0
5867,59,0.0
5867,60,0.0
5867,61,0.0
5867,62,0.0
5867,63,0.0
5867,64,0.0
5867,65,0.0
5867,66,0.0
5867,67,0.0
5867,68,0.0
5868,0,0.0
5868,1,75.953
5868,2,0.0
5868,3,0.0
5868,4,0.0
5868,5,0.0
5868,6,0.0
5868,7,0.0
5868,8,0.0
5868,9,0.0
5868,10,0.0
5868,11,0.0
5868,12,0.0
5868,13,0.0
5868,14,0.0
5868,15,0.0
5868,16,0.0
5868,17,0.0
5868,18,0.0
5868,19,0.0
5868,20,0.0
5868,21,0.0
5868,22,0.0
5868,23,0.0
5868,24,0.0
5868,25,0.0
5868,26,0.0
5868,27,0.0
5868,28,0.0
5868,29,0.0
5868,30,0.0
5868,31,0.0
5868,32,0.0
5868,33,0.0
5868,34,0.0
5868,35,0.0
5868,36,0.0
5868,37,0.0
5868,38,0.0
5868,39,0.0
5868,40,0.0
5868,41,0.0
5868,42,0.0
5868,43,0.0
5868,44,0.0
5868,45,56.653
5868,46,0.0
5868,47,303.31499999999994
5868,48,147.407
5868,49,0.0
5868,50,0.0
5868,51,0.0
5868,52,0.0
5868,53,0.0
5868,54,0.0
5868,55,0.0
5868,56,0.0
5868,57,0.0
5868,58,0.0
5868,59,0.0
5868,60,0.0
5868,61,0.0
5868,62,0.0
5868,63,0.0
5868,64,0.0
5868,65,0.0
5868,66,0.0
5868,67,0.0
5868,68,0.0
5868,69,0.0
5868,70,0.0
5868,71,0.0
5868,72,0.0
5868,73,0.0
5868,74,0.0
5868,75,0.0
5868,76,0.0
5868,77,0.0
5868,78,0.0
5868,79,0.0
5868,80,0.0
5868,81,0.0
5868,82,0.0
5868,83,0.0
5868,84,0.0
5868,85,0.0
5868,86,0.0
5868,87,0.0
5868,88,0.0
5868,89,0.0
5868,90,0.0
5868,91,0.0
5868,92,0.0
5868,93,0.0
5868,94,0.0
5868,95,0.0
5868,96,0.0
5868,97,0.0
5869,0,0.0
5869,1,0.0
5869,2,0.0
5869,3,0.0
5869,4,0.0
5869,5,0.0
5869,6,0.0
5869,7,0.0
5869,8,0.0
5869,9,0.0
5869,10,0.0
5869,11,0.0
5869,12,0.0
5869,13,0.0
5869,14,0.0
5869,15,0.0
5869,16,0.0
5869,17,0.0
5869,18,0.0
5869,19,0.0
5869,20,0.0
5869,21,0.0
5869,22,0.0
5869,23,0.0
5869,24,0.0
5869,25,0.0
5869,26,0.0
5869,27,0.0
5869,28,0.0
5869,29,0.0
5869,30,0.0
5869,31,0.0
5869,32,0.0
5869,33,0.0
5869,34,0.0
5869,35,0.0
5869,36,0.0
5869,37,0.0
5869,38,0.0
5869,39,0.0
5869,40,0.0
5869,41,0.0
5869,42,0.0
5869,43,0.0
5869,44,0.0
5869,45,0.0
5869,46,0.0
5869,47,0.0
5869,48,0.0
5869,49,0.0
5869,50,0.0
5869,51,0.0
5869,52,0.0
5869,53,0.0
5869,54,0.0
5869,55,0.0
5869,56,0.0
5869,57,0.0
5869,58,0.0
5869,59,0.0
5869,60,0.0
5869,61,0.0
5869,62,128.21
5869,63,0.0
5869,64,0.0
5869,65,0.0
5869,66,0.0
5869,67,0.0
5869,68,0.0
5869,69,0.0
5869,70,0.0
5869,71,0.0
5869,72,0.0
5869,73,0.0
5869,74,0.0
5869,75,0.0
5869,76,0.0
5869,77,0.0
5869,78,0.0
5869,79,0.0
5869,80,0.0
5869,81,0.0
5869,82,320.979
5870,0,0.0
5870,1,0.0
5870,2,0.0
5870,3,0.0
5870,4,0.0
5870,5,0.0
5870,6,0.0
5870,7,0.0
5870,8,0.0
5870,9,0.0
5870,10,0.0
5870,11,0.0
5870,12,0.0
5870,13,0.0
5870,14,0.0
5870,15,0.0
5870,16,0.0
5870,17,0.0
5870,18,0.0
5870,19,0.0
5870,20,0.0
5870,21,0.0
5870,22,0.0
5870,23,0.0
5870,24,0.0
5870,25,0.0
5870,26,10.997
5870,27,0.0
5870,28,0.0
5870,29,0.0
5870,30,0.0
5870,31,30.794
5870,32,79.047
5870,33,82.782
5870,34,118.258
5870,35,145.25
5870,36,213.582
5870,37,0.0
5870,38,0.0
5870,39,0.0
5870,40,0.0
5870,41,0.0
5870,42,0.0
5870,43,0.0
5870,44,0.0
5870,45,0.0
5870,46,0.0
5870,47,0.0
5870,48,0.0
5870,49,0.0
5870,50,0.0
5870,51,0.0
5870,52,0.0
5870,53,0.0
5870,54,0.0
5870,55,0.0
5870,56,0.0
5870,57,0.0
5870,58,0.0
5870,59,0.0
5870,60,0.0
5870,61,0.0
5870,62,0.0
5870,63,0.0
5870,64,0.0
5870,65,0.0
5870,66,0.0
5870,67,0.0
5870,68,0.0
5870,69,0.0
5870,70,0.0
5870,71,0.0
5870,72,0.0
5870,73,0.0
5870,74,0.0
5870,75,0.0
5870,76,0.0
5870,77,0.0
5870,78,0.0
5870,79,0.0
5870,80,0.0
5870,81,0.0
5870,82,0.0
5870,83,0.0
5870,84,0.0
5870,85,0.0
5870,86,0.0
5870,87,0.0
5870,88,0.0
5870,89,0.0
5870,90,0.0
5870,91,320.979
5871,0,0.0
5871,1,0.0
5871,2,0.0
5871,3,0.0
5871,4,0.0
5871,5,0.0
5871,6,0.0
5871,7,0.0
5871,8,0.0
5871,9,0.0
5871,10,0.0
5871,11,0.0
5871,12,0.0
5871,13,0.0
5871,14,0.0
5871,15,0.0
5871,16,0.0
5871,17,0.0
5871,18,0.0
5871,19,0.0
5871,20,30.794
5871,21,79.047
5871,22,82.782
5871,23,118.258
5871,24,145.25
5871,25,213.582
5871,26,0.0
5871,27,0.0
5871,28,0.0
5871,29,0.0
5871,30,0.0
5871,31,0.0
5871,32,0.0
5871,33,0.0
5871,34,0.0
5871,35,0.0
5871,36,0.0
5871,37,0.0
5871,38,0.0
5871,39,0.0
5871,40,0.0
5871,41,0.0
5871,42,0.0
5871,43,0.0
5871,44,0.0
5871,45,0.0
5871,46,0.0
5871,47,0.0
5871,48,0.0
5871,49,0.0
5871,50,0.0
5871,51,0.0
5871,52,0.0
5871,53,0.0
5871,54,0.0
5871,55,0.0
5871,56,0.0
5871,57,0.0
5871,58,0.0
5871,59,0.0
5871,60,0.0
5871,61,0.0
5871,62,0.0
5871,63,0.0
5871,64,0.0
5871,65,0.0
5871,66,0.0
5871,67,0.0
5871,68,0.0
5871,69,0.0
5871,70,320.979
5871,71,0.0
5871,72,0.0
5871,73,0.0
5871,74,0.0
5871,75,0.0
5871,76,0.0
5871,77,0.0
5871,78,0.0
5871,79,0.0
5871,80,0.0
5871,81,0.0
5871,82,0.0
5871,83,0.0
5871,84,0.0
5871,85,0.0
5871,86,0.0
5871,87,0.0
5871,88,0.0
5871,89,0.0
5871,90,0.0
5871,91,0.0
5871,92,0.0
5871,93,0.0
5871,94,0.0
5871,95,0.0
5871,96,0.0
5871,97,0.0
5871,98,0.0
5871,99,0.0
5871,100,0.0
5871,101,86.32
5872,0,0.0
5872,1,0.0
5872,2,0.0
5872,3,0.0
5872,4,0.0
5872,5,0.0
5872,6,0.0
5872,7,0.0
5872,8,0.0
5872,9,0.0
5872,10,0.0
5872,11,0.0
5872,12,0.0
5872,13,0.0
5872,14,0.0
5872,15,0.0
5872,16,0.0
5872,17,0.0
5872,18,30.483
5872,19,121.074
5872,20,0.0
5872,21,0.0
5872,22,0.0
5872,23,0.0
5872,24,0.0
5872,25,0.0
5872,26,0.0
5872,27,0.0
5872,28,0.0
5872,29,0.0
5872,30,0.0
5872,31,0.0
5872,32,0.0
5872,33,0.0
5872,34,0.0
5872,35,0.0
5872,36,320.979
5872,37,0.0
5872,38,0.0
5872,39,0.0
5872,40,0.0
5872,41,0.0
5872,42,0.0
5872,43,0.0
5872,44,0.0
5872,45,0.0
5872,46,0.0
5872,47,0.0
5872,48,0.0
5872,49,0.0
5872,50,0.0
5872,51,0.0
5872,52,0.0
5872,53,0.0
5872,54,86.32
5872,55,0.0
5872,56,0.0
5872,57,0.0
5872,58,0.0
5872,59,0.0
5872,60,0.0
5872,61,0.0
