STATE_ID, NODE_ID, TIME_TO_RESOURCE_SECONDS, RESOURCE_DURATION_SECONDS, RESOURCE_LENGTH_METERS
6030,0,4145.222,1956.325,5800.0
6030,1,4145.222,2250.085,5100.0
6030,2,4145.222,2562.951,5400.0
6030,3,4145.222,2813.386,4000.0
6030,4,4145.222,3063.821,4000.0
6030,5,4145.222,3314.256,4000.0
6030,6,4145.222,3587.854,4000.0
6030,7,4145.222,3944.426,5200.0
6030,8,4145.222,4226.356,4000.0
6030,9,4145.222,4529.514,4000.0
6030,10,4145.222,4832.672,4000.0
6030,11,4145.222,5150.0,4000.0
6030,12,4145.222,5573.529,5000.0
6030,13,4145.222,5912.353,4000.0
6030,14,4145.222,6293.945,4000.0
6030,15,4145.222,6841.145,5700.0
6030,16,4145.222,7276.437,4000.0
6030,17,4145.222,7630.899,3200.0
6030,18,4145.222,8105.712,4000.0
6030,19,4145.222,8629.349,4000.0
6030,20,4145.222,9197.487,4000.0
6030,21,4145.222,9837.487,4000.0
6030,22,4145.222,10080.525,4100.0
6030,23,4145.222,665.024,4000.0
6030,24,4145.222,863.645,4000.0
6030,25,4145.222,1062.265,4000.0
6030,26,4145.222,1272.773,4000.0
6030,27,4145.222,1416.773,2700.0
6030,28,4145.222,1635.44,4100.0
6030,29,4145.222,1956.325,5800.0
6030,30,4145.222,2250.085,5100.0
6030,31,4145.222,2562.951,5400.0
6030,32,4145.222,2813.386,4000.0
6030,33,4145.222,3063.821,4000.0
6030,34,4145.222,3314.256,4000.0
6030,35,4145.222,3587.854,4000.0
6030,36,4145.222,3944.426,5200.0
6030,37,4145.222,4226.356,4000.0
6030,38,4145.222,4529.514,4000.0
6030,39,4145.222,4832.672,4000.0
6030,40,4145.222,5150.0,4000.0
6030,41,4145.222,5573.529,5000.0
6030,42,4145.222,5912.353,4000.0
6030,43,4145.222,6293.945,4000.0
6030,44,4145.222,6841.145,5700.0
6030,45,4145.222,7276.437,4000.0
6030,46,4145.222,7630.899,3200.0
6030,47,4145.222,8105.712,4000.0
6030,48,4145.222,8629.349,4000.0
6030,49,4145.222,9197.487,4000.0
6030,50,4145.222,9837.487,4000.0
6030,51,4145.222,10080.525,4100.0
6030,52,4145.222,552.12,4000.0
6030,53,4145.222,638.547,3700.0
6030,54,4145.222,743.058,4000.0
6030,55,4145.222,900.44,5200.0
6030,56,4145.222,1042.578,4000.0
6030,57,4145.222,1289.469,6500.0
6030,58,4145.222,1376.011,4000.0
6030,59,4145.222,1448.692,4000.0
6030,60,4145.222,1519.803,4000.0
6030,61,4145.222,1598.288,4000.0
6030,62,4145.222,1713.748,5200.0
6030,63,4145.222,1814.948,4000.0
6030,64,4145.222,1929.443,4000.0
6030,65,4145.222,2060.257,4000.0
6030,66,4145.222,2211.995,4000.0
6030,67,4145.222,2393.865,4900.0
6030,68,4145.222,2479.804,4000.0
6030,69,4145.222,2553.125,4000.0
6030,70,4145.222,2663.934,5800.0
6030,71,4145.222,2750.857,4000.0
6030,72,4145.222,2853.127,4200.0
6030,73,4145.222,2963.371,4000.0
6030,74,4145.222,3088.865,4000.0
6030,75,4145.222,3233.718,4000.0
6030,76,4145.222,3403.12,4000.0
6030,77,4145.222,3492.038,2900.0
6031,0,4658.615,2813.386,4000.0
6031,1,4658.615,3063.821,4000.0
6031,2,4658.615,3314.256,4000.0
6031,3,4658.615,3587.854,4000.0
6031,4,4658.615,3944.426,5200.0
6031,5,4658.615,4226.356,4000.0
6031,6,4658.615,4529.514,4000.0
6031,7,4658.615,4832.672,4000.0
6031,8,4658.615,5150.0,4000.0
6031,9,4658.615,5573.529,5000.0
6031,10,4658.615,5912.353,4000.0
6031,11,4658.615,6293.945,4000.0
6031,12,4658.615,6841.145,5700.0
6031,13,4658.615,7276.437,4000.0
6031,14,4658.615,7630.899,3200.0
6031,15,4658.615,8105.712,4000.0
6031,16,4658.615,8629.349,4000.0
6031,17,4658.615,9197.487,4000.0
6031,18,4658.615,9837.487,4000.0
6031,19,4658.615,10080.525,4100.0
6031,20,4658.615,1272.773,4000.0
6031,21,4658.615,1416.773,2700.0
6031,22,4658.615,1635.44,4100.0
6031,23,4658.615,1956.325,5800.0
6031,24,4658.615,2250.085,5100.0
6031,25,4658.615,2562.951,5400.0
6031,26,4658.615,2813.386,4000.0
6031,27,4658.615,3063.821,4000.0
6031,28,4658.615,3314.256,4000.0
6031,29,4658.615,3587.854,4000.0
6031,30,4658.615,3944.426,5200.0
6031,31,4658.615,4226.356,4000.0
6031,32,4658.615,4529.514,4000.0
6031,33,4658.615,4832.672,4000.0
6031,34,4658.615,5150.0,4000.0
6031,35,4658.615,5573.529,5000.0
6031,36,4658.615,5912.353,4000.0
6031,37,4658.615,6293.945,4000.0
6031,38,4658.615,6841.145,5700.0
6031,39,4658.615,7276.437,4000.0
6031,40,4658.615,7630.899,3200.0
6031,41,4658.615,8105.712,4000.0
6031,42,4658.615,8629.349,4000.0
6031,43,4658.615,9197.487,4000.0
6031,44,4658.615,9837.487,4000.0
6031,45,4658.615,10080.525,4100.0
6031,46,4658.615,1317.13,4000.0
6031,47,4384.063,1289.469,6500.0
6031,48,4384.063,1376.011,4000.0
6031,49,4384.063,1448.692,4000.0
6031,50,4384.063,1519.803,4000.0
6031,51,4384.063,1598.288,4000.0
6031,52,4384.063,1713.748,5200.0
6031,53,4384.063,1814.948,4000.0
6031,54,4384.063,1929.443,4000.0
6031,55,4384.063,2060.257,4000.0
6031,56,4384.063,2211.995,4000.0
6031,57,4384.063,2393.865,4900.0
6031,58,4384.063,2479.804,4000.0
6031,59,4384.063,2553.125,4000.0
6031,60,4384.063,2663.934,5800.0
6031,61,4384.063,2750.857,4000.0
6031,62,4384.063,2853.127,4200.0
6031,63,4384.063,2963.371,4000.0
6031,64,4384.063,3088.865,4000.0
6031,65,4384.063,3233.718,4000.0
6031,66,4384.063,3403.12,4000.0
6031,67,4384.063,3492.038,2900.0
6032,0,6662.537,900.44,5200.0
6032,1,6662.537,1042.578,4000.0
6032,2,6662.537,1289.469,6500.0
6032,3,6662.537,1376.011,4000.0
6032,4,6662.537,1448.692,4000.0
6032,5,6662.537,1519.803,4000.0
6032,6,6662.537,1598.288,4000.0
6032,7,6662.537,1713.748,5200.0
6032,8,6662.537,1814.948,4000.0
6032,9,6662.537,1929.443,4000.0
6032,10,6662.537,2060.257,4000.0
6032,11,6662.537,2211.995,4000.0
6032,12,6662.537,2393.865,4900.0
6032,13,6662.537,2479.804,4000.0
6032,14,6662.537,2553.125,4000.0
6032,15,6662.537,2663.934,5800.0
6032,16,6662.537,2750.857,4000.0
6032,17,6662.537,2853.127,4200.0
6032,18,6662.537,2963.371,4000.0
6032,19,6662.537,3088.865,4000.0
6032,20,6662.537,3233.718,4000.0
6032,21,6662.537,3403.12,4000.0
6032,22,6662.537,3492.038,2900.0
6032,23,6662.537,5912.353,4000.0
6032,24,6662.537,6293.945,4000.0
6032,25,6662.537,6841.145,5700.0
6032,26,6662.537,7276.437,4000.0
6032,27,6662.537,7630.899,3200.0
6032,28,6662.537,8105.712,4000.0
6032,29,6662.537,8629.349,4000.0
6032,30,6662.537,9197.487,4000.0
6032,31,6662.537,9837.487,4000.0
6032,32,6662.537,10080.525,4100.0
6032,33,6662.537,3944.426,5200.0
6032,34,6662.537,4226.356,4000.0
6032,35,6662.537,4529.514,4000.0
6032,36,6662.537,4832.672,4000.0
6032,37,6662.537,5150.0,4000.0
6032,38,6662.537,5573.529,5000.0
6032,39,6662.537,5912.353,4000.0
6032,40,6662.537,6293.945,4000.0
6032,41,6662.537,6841.145,5700.0
6032,42,6662.537,7276.437,4000.0
6032,43,6662.537,7630.899,3200.0
6032,44,6662.537,8105.712,4000.0
6032,45,6662.537,8629.349,4000.0
6032,46,6662.537,9197.487,4000.0
6032,47,6662.537,9837.487,4000.0
6032,48,6662.537,10080.525,4100.0
6032,49,6662.537,863.645,4000.0
6032,50,6662.537,1062.265,4000.0
6032,51,6662.537,1272.773,4000.0
6032,52,6662.537,1416.773,2700.0
6032,53,6662.537,1635.44,4100.0
6032,54,6662.537,1956.325,5800.0
6032,55,6662.537,2250.085,5100.0
6032,56,6662.537,2562.951,5400.0
6032,57,6662.537,2813.386,4000.0
6032,58,6662.537,3063.821,4000.0
6032,59,6662.537,3314.256,4000.0
6032,60,6662.537,3587.854,4000.0
6032,61,6662.537,3944.426,5200.0
6032,62,6662.537,4226.356,4000.0
6032,63,6662.537,4529.514,4000.0
6032,64,6662.537,4832.672,4000.0
6032,65,6662.537,5150.0,4000.0
6032,66,6662.537,5573.529,5000.0
6032,67,6662.537,5912.353,4000.0
6032,68,6662.537,6293.945,4000.0
6032,69,6662.537,6841.145,5700.0
6032,70,6662.537,7276.437,4000.0
6032,71,6662.537,7630.899,3200.0
6032,72,6662.537,8105.712,4000.0
6032,73,6662.537,8629.349,4000.0
6032,74,6662.537,9197.487,4000.0
