STATE_ID, START_NODE_ID, END_NODE_ID, EDGE_TYPE
5438,0,1,0
5438,1,0,1
5438,1,2,0
5438,2,1,1
5438,2,3,0
5438,3,2,1
5438,3,4,0
5438,4,3,1
5438,4,5,0
5438,5,4,1
5438,5,6,0
5438,6,5,1
5438,6,7,0
5438,7,6,1
5438,7,8,0
5438,8,7,1
5438,8,9,0
5438,9,8,1
5438,9,10,0
5438,10,9,1
5438,10,11,0
5438,11,10,1
5438,11,12,0
5438,12,11,1
5438,12,13,0
5438,13,12,1
5438,13,14,0
5438,14,13,1
5438,14,15,0
5438,15,14,1
5438,15,16,0
5438,16,15,1
5438,16,17,0
5438,17,16,1
5438,17,18,0
5438,18,17,1
5438,18,19,0
5438,19,18,1
5438,19,20,0
5438,20,19,1
5438,20,21,0
5438,21,20,1
5438,21,22,0
5438,22,21,1
5438,23,24,0
5438,24,23,1
5438,24,25,0
5438,25,24,1
5438,25,26,0
5438,26,25,1
5438,26,27,0
5438,27,26,1
5438,27,28,0
5438,28,27,1
5438,28,29,0
5438,29,28,1
5438,29,30,0
5438,30,29,1
5438,30,31,0
5438,31,30,1
5438,31,32,0
5438,32,31,1
5438,32,33,0
5438,33,32,1
5438,33,34,0
5438,34,33,1
5438,34,35,0
5438,35,34,1
5438,35,36,0
5438,36,35,1
5438,36,37,0
5438,37,36,1
5438,37,38,0
5438,38,37,1
5438,38,39,0
5438,39,38,1
5438,40,41,0
5438,41,40,1
5438,41,42,0
5438,42,41,1
5438,42,43,0
5438,43,42,1
5438,43,44,0
5438,44,43,1
5438,44,45,0
5438,45,44,1
5438,45,46,0
5438,46,45,1
5438,46,47,0
5438,47,46,1
5438,47,48,0
5438,48,47,1
5438,48,49,0
5438,49,48,1
5438,49,50,0
5438,50,49,1
5438,50,51,0
5438,51,50,1
5438,51,52,0
5438,52,51,1
5438,52,53,0
5438,53,52,1
5438,53,54,0
5438,54,53,1
5438,54,55,0
5438,55,54,1
5438,55,56,0
5438,56,55,1
5438,56,57,0
5438,57,56,1
5438,57,58,0
5438,58,57,1
5438,58,59,0
5438,59,58,1
5438,59,60,0
5438,60,59,1
5438,60,61,0
5438,61,60,1
5438,61,62,0
5438,62,61,1
5438,62,63,0
5438,63,62,1
5438,63,64,0
5438,64,63,1
5438,64,65,0
5438,65,64,1
5438,0,23,2
5438,23,0,2
5438,0,24,2
5438,24,0,2
5438,0,25,2
5438,25,0,2
5438,0,26,2
5438,26,0,2
5438,0,27,2
5438,27,0,2
5438,0,28,2
5438,28,0,2
5438,0,29,2
5438,29,0,2
5438,0,30,2
5438,30,0,2
5438,0,31,2
5438,31,0,2
5438,0,32,2
5438,32,0,2
5438,0,33,2
5438,33,0,2
5438,0,34,2
5438,34,0,2
5438,0,35,2
5438,35,0,2
5438,0,36,2
5438,36,0,2
5438,0,37,2
5438,37,0,2
5438,0,38,2
5438,38,0,2
5438,0,39,2
5438,39,0,2
5438,0,40,2
5438,40,0,2
5438,0,41,2
5438,41,0,2
5438,0,42,2
5438,42,0,2
5438,0,43,2
5438,43,0,2
5438,0,44,2
5438,44,0,2
5438,0,45,2
5438,45,0,2
5438,0,46,2
5438,46,0,2
5438,0,47,2
5438,47,0,2
5438,0,48,2
5438,48,0,2
5438,0,49,2
5438,49,0,2
5438,0,50,2
5438,50,0,2
5438,0,51,2
5438,51,0,2
5438,0,52,2
5438,52,0,2
5438,0,53,2
5438,53,0,2
5438,0,54,2
5438,54,0,2
5438,0,55,2
5438,55,0,2
5438,0,56,2
5438,56,0,2
5438,0,57,2
5438,57,0,2
5438,0,58,2
5438,58,0,2
5438,0,59,2
5438,59,0,2
5438,0,60,2
5438,60,0,2
5438,0,61,2
5438,61,0,2
5438,0,62,2
5438,62,0,2
5438,0,63,2
5438,63,0,2
5438,0,64,2
5438,64,0,2
5438,0,65,2
5438,65,0,2
5438,1,23,2
5438,23,1,2
5438,1,24,2
5438,24,1,2
5438,1,25,2
5438,25,1,2
5438,1,26,2
5438,26,1,2
5438,1,27,2
5438,27,1,2
5438,1,28,2
5438,28,1,2
5438,1,29,2
5438,29,1,2
5438,1,30,2
5438,30,1,2
5438,1,31,2
5438,31,1,2
5438,1,32,2
5438,32,1,2
5438,1,33,2
5438,33,1,2
5438,1,34,2
5438,34,1,2
5438,1,35,2
5438,35,1,2
5438,1,36,2
5438,36,1,2
5438,1,37,2
5438,37,1,2
5438,1,38,2
5438,38,1,2
5438,1,39,2
5438,39,1,2
5438,1,40,2
5438,40,1,2
5438,1,41,2
5438,41,1,2
5438,1,42,2
5438,42,1,2
5438,1,43,2
5438,43,1,2
5438,1,44,2
5438,44,1,2
5438,1,45,2
5438,45,1,2
5438,1,46,2
5438,46,1,2
5438,1,47,2
5438,47,1,2
5438,1,48,2
5438,48,1,2
5438,1,49,2
5438,49,1,2
5438,1,50,2
5438,50,1,2
5438,1,51,2
5438,51,1,2
5438,1,52,2
5438,52,1,2
5438,1,53,2
5438,53,1,2
5438,1,54,2
5438,54,1,2
5438,1,55,2
5438,55,1,2
5438,1,56,2
5438,56,1,2
5438,1,57,2
5438,57,1,2
5438,1,58,2
5438,58,1,2
5438,1,59,2
5438,59,1,2
5438,1,60,2
5438,60,1,2
5438,1,61,2
5438,61,1,2
5438,1,62,2
5438,62,1,2
5438,1,63,2
5438,63,1,2
5438,1,64,2
5438,64,1,2
5438,1,65,2
5438,65,1,2
5438,2,23,2
5438,23,2,2
5438,2,24,2
5438,24,2,2
5438,2,25,2
5438,25,2,2
5438,2,26,2
5438,26,2,2
5438,2,27,2
5438,27,2,2
5438,2,28,2
5438,28,2,2
5438,2,29,2
5438,29,2,2
5438,2,30,2
5438,30,2,2
5438,2,31,2
5438,31,2,2
5438,2,32,2
5438,32,2,2
5438,2,33,2
5438,33,2,2
5438,2,34,2
5438,34,2,2
5438,2,35,2
5438,35,2,2
5438,2,36,2
5438,36,2,2
5438,2,37,2
5438,37,2,2
5438,2,38,2
5438,38,2,2
5438,2,39,2
5438,39,2,2
5438,2,40,2
5438,40,2,2
5438,2,41,2
5438,41,2,2
5438,2,42,2
5438,42,2,2
5438,2,43,2
5438,43,2,2
5438,2,44,2
5438,44,2,2
5438,2,45,5
