STATE_ID, NODE_ID, PENDING_SECONDS
3977,0,0.0
3977,1,0.0
3977,2,0.0
3977,3,0.0
3977,4,0.0
3977,5,0.0
3977,6,0.0
3977,7,0.0
3977,8,0.0
3977,9,0.0
3977,10,0.0
3977,11,0.0
3977,12,0.0
3977,13,0.0
3977,14,0.0
3977,15,10.28
3977,16,0.0
3977,17,0.0
3977,18,0.0
3977,19,0.0
3977,20,0.0
3977,21,0.0
3977,22,0.0
3977,23,229.765
3977,24,0.0
3977,25,0.0
3977,26,0.0
3977,27,0.0
3977,28,0.0
3977,29,0.0
3977,30,0.0
3977,31,0.0
3977,32,0.0
3977,33,0.0
3977,34,0.0
3977,35,0.0
3977,36,0.0
3977,37,0.0
3977,38,0.0
3977,39,0.0
3977,40,0.0
3977,41,0.0
3977,42,0.0
3977,43,0.0
3977,44,0.0
3977,45,0.0
3977,46,0.0
3977,47,0.0
3977,48,0.0
3977,49,0.0
3977,50,0.0
3977,51,0.0
3977,52,0.0
3977,53,0.0
3977,54,0.0
3977,55,0.0
3977,56,0.0
3977,57,0.0
3977,58,0.0
3977,59,0.0
3977,60,0.0
3977,61,0.0
3977,62,0.0
3977,63,0.0
3977,64,0.0
3977,65,0.0
3977,66,5.103
3978,0,0.0
3978,1,0.0
3978,2,0.0
3978,3,0.0
3978,4,0.0
3978,5,0.0
3978,6,0.0
3978,7,0.0
3978,8,0.0
3978,9,10.28
3978,10,0.0
3978,11,0.0
3978,12,0.0
3978,13,0.0
3978,14,0.0
3978,15,0.0
3978,16,0.0
3978,17,0.0
3978,18,0.0
3978,19,0.0
3978,20,0.0
3978,21,0.0
3978,22,0.0
3978,23,0.0
3978,24,0.0
3978,25,0.0
3978,26,0.0
3978,27,0.0
3978,28,0.0
3978,29,0.0
3978,30,0.0
3978,31,0.0
3978,32,0.0
3978,33,0.0
3978,34,0.0
3978,35,0.0
3978,36,0.0
3978,37,0.0
3978,38,0.0
3978,39,0.0
3978,40,171.74
3978,41,0.0
3978,42,0.0
3978,43,0.0
3978,44,0.0
3978,45,0.0
3978,46,0.0
3978,47,0.0
3978,48,0.0
3978,49,0.0
3978,50,0.0
3978,51,0.0
3978,52,0.0
3978,53,0.0
3978,54,0.0
3978,55,0.0
3978,56,0.0
3978,57,0.0
3978,58,0.0
3978,59,0.0
3978,60,0.0
3978,61,0.0
3978,62,0.0
3978,63,0.0
3978,64,0.0
3978,65,0.0
3978,66,0.0
3978,67,0.0
3978,68,0.0
3978,69,0.0
3978,70,0.0
3978,71,0.0
3978,72,0.0
3978,73,0.0
3978,74,5.103
3978,75,0.0
3978,76,0.0
3978,77,0.0
3978,78,0.0
3978,79,0.0
3978,80,0.0
3978,81,0.0
3978,82,0.0
3978,83,0.0
3978,84,0.0
3978,85,0.0
3978,86,0.0
3978,87,0.0
3978,88,0.0
3978,89,57.975
3978,90,109.139
3978,91,112.372
3978,92,152.227
3978,93,186.411
3978,94,206.968
3978,95,0.0
3978,96,0.0
3978,97,0.0
3978,98,0.0
3978,99,0.0
3978,100,0.0
3978,101,0.0
3978,102,0.0
3978,103,0.0
3978,104,0.0
3979,0,0.0
3979,1,0.0
3979,2,0.0
3979,3,0.0
3979,4,0.0
3979,5,0.0
3979,6,10.28
3979,7,0.0
3979,8,0.0
3979,9,0.0
3979,10,0.0
3979,11,0.0
3979,12,0.0
