STATE_ID, NODE_ID, TIME_TO_RESOURCE_SECONDS, RESOURCE_DURATION_SECONDS, RESOURCE_LENGTH_METERS
6251,0,4422.843,3314.256,4000.0
6251,1,4422.843,3587.854,4000.0
6251,2,4422.843,3944.426,5200.0
6251,3,4422.843,4226.356,4000.0
6251,4,4422.843,4529.514,4000.0
6251,5,4422.843,4832.672,4000.0
6251,6,4422.843,5150.0,4000.0
6251,7,4422.843,5573.529,5000.0
6251,8,4422.843,5912.353,4000.0
6251,9,4422.843,6293.945,4000.0
6251,10,4422.843,6841.145,5700.0
6251,11,4422.843,7276.437,4000.0
6251,12,4422.843,7630.899,3200.0
6251,13,4422.843,8105.712,4000.0
6251,14,4422.843,8629.349,4000.0
6251,15,4422.843,9197.487,4000.0
6251,16,4422.843,9837.487,4000.0
6251,17,4422.843,10080.525,4100.0
6251,18,4422.843,900.44,5200.0
6251,19,4422.843,1042.578,4000.0
6251,20,4422.843,1289.469,6500.0
6251,21,4422.843,1376.011,4000.0
6251,22,4422.843,1448.692,4000.0
6251,23,4422.843,1519.803,4000.0
6251,24,4422.843,1598.288,4000.0
6251,25,4422.843,1713.748,5200.0
6251,26,4422.843,1814.948,4000.0
6251,27,4422.843,1929.443,4000.0
6251,28,4422.843,2060.257,4000.0
6251,29,4422.843,2211.995,4000.0
6251,30,4422.843,2393.865,4900.0
6251,31,4422.843,2479.804,4000.0
6251,32,4422.843,2553.125,4000.0
6251,33,4422.843,2663.934,5800.0
6251,34,4422.843,2750.857,4000.0
6251,35,4422.843,2853.127,4200.0
6251,36,4422.843,2963.371,4000.0
6251,37,4422.843,3088.865,4000.0
6251,38,4422.843,3233.718,4000.0
6251,39,4422.843,3403.12,4000.0
6251,40,4422.843,3492.038,2900.0
6251,41,4422.843,665.024,4000.0
6251,42,4422.843,863.645,4000.0
6251,43,4422.843,1062.265,4000.0
6251,44,4422.843,1272.773,4000.0
6251,45,4422.843,1416.773,2700.0
6251,46,4422.843,1635.44,4100.0
6251,47,4422.843,1956.325,5800.0
6251,48,4422.843,2250.085,5100.0
6251,49,4422.843,2562.951,5400.0
6251,50,4422.843,2813.386,4000.0
6251,51,4422.843,3063.821,4000.0
6251,52,4422.843,3314.256,4000.0
6251,53,4422.843,3587.854,4000.0
6251,54,4422.843,3944.426,5200.0
6251,55,4422.843,4226.356,4000.0
6251,56,4422.843,4529.514,4000.0
6251,57,4422.843,4832.672,4000.0
6251,58,4422.843,5150.0,4000.0
6251,59,4422.843,5573.529,5000.0
6251,60,4422.843,5912.353,4000.0
6251,61,4422.843,6293.945,4000.0
6251,62,4422.843,6841.145,5700.0
6251,63,4422.843,7276.437,4000.0
6251,64,4422.843,7630.899,3200.0
6251,65,4422.843,8105.712,4000.0
6251,66,4422.843,8629.349,4000.0
6251,67,4422.843,9197.487,4000.0
6251,68,4422.843,9837.487,4000.0
6251,69,4422.843,10080.525,4100.0
6252,0,6401.524,6841.145,5700.0
6252,1,6401.524,7276.437,4000.0
6252,2,6401.524,7630.899,3200.0
6252,3,6401.524,8105.712,4000.0
6252,4,6401.524,8629.349,4000.0
6252,5,6401.524,9197.487,4000.0
6252,6,6401.524,9837.487,4000.0
6252,7,6401.524,10080.525,4100.0
6252,8,6250.719,2553.125,4000.0
