STATE_ID, START_NODE_ID, END_NODE_ID, EDGE_TYPE
4741,0,1,0
4741,1,0,1
4741,1,2,0
4741,2,1,1
4741,2,3,0
4741,3,2,1
4741,3,4,0
4741,4,3,1
4741,4,5,0
4741,5,4,1
4741,5,6,0
4741,6,5,1
4741,6,7,0
4741,7,6,1
4741,7,8,0
4741,8,7,1
4741,8,9,0
4741,9,8,1
4741,9,10,0
4741,10,9,1
4741,10,11,0
4741,11,10,1
4741,11,12,0
4741,12,11,1
4741,12,13,0
4741,13,12,1
4741,13,14,0
4741,14,13,1
4741,14,15,0
4741,15,14,1
4741,15,16,0
4741,16,15,1
4741,16,17,0
4741,17,16,1
4741,17,18,0
4741,18,17,1
4741,18,19,0
4741,19,18,1
4741,19,20,0
4741,20,19,1
4741,20,21,0
4741,21,20,1
4741,21,22,0
4741,22,21,1
4741,22,23,0
4741,23,22,1
4741,23,24,0
4741,24,23,1
4741,24,25,0
4741,25,24,1
4741,25,26,0
4741,26,25,1
4741,26,27,0
4741,27,26,1
4741,28,29,0
4741,29,28,1
4741,29,30,0
4741,30,29,1
4741,30,31,0
4741,31,30,1
4741,31,32,0
4741,32,31,1
4741,32,33,0
4741,33,32,1
4741,33,34,0
4741,34,33,1
4741,34,35,0
4741,35,34,1
4741,35,36,0
4741,36,35,1
4741,36,37,0
4741,37,36,1
4741,37,38,0
4741,38,37,1
4741,38,39,0
4741,39,38,1
4741,39,40,0
4741,40,39,1
4741,40,41,0
4741,41,40,1
4741,41,42,0
4741,42,41,1
4741,42,43,0
4741,43,42,1
4741,43,44,0
4741,44,43,1
4741,44,45,0
4741,45,44,1
4741,45,46,0
4741,46,45,1
4741,46,47,0
4741,47,46,1
4741,47,48,0
4741,48,47,1
4741,48,49,0
4741,49,48,1
4741,49,50,0
4741,50,49,1
4741,51,52,0
4741,52,51,1
4741,52,53,0
4741,53,52,1
4741,53,54,0
4741,54,53,1
4741,54,55,0
4741,55,54,1
4741,55,56,0
4741,56,55,1
4741,56,57,0
4741,57,56,1
4741,57,58,0
4741,58,57,1
4741,58,59,0
4741,59,58,1
4741,59,60,0
4741,60,59,1
4741,60,61,0
4741,61,60,1
4741,61,62,0
4741,62,61,1
4741,62,63,0
4741,63,62,1
4741,63,64,0
4741,64,63,1
4741,64,65,0
4741,65,64,1
4741,65,66,0
4741,66,65,1
4741,66,67,0
4741,67,66,1
4741,67,68,0
4741,68,67,1
4741,68,69,0
4741,69,68,1
4741,69,70,0
4741,70,69,1
4741,70,71,0
4741,71,70,1
4741,71,72,0
4741,72,71,1
4741,72,73,0
4741,73,72,1
4741,73,74,0
4741,74,73,1
4741,74,75,0
4741,75,74,1
4741,75,76,0
4741,76,75,1
4741,76,77,0
4741,77,76,1
4741,77,78,0
4741,78,77,1
4741,78,79,0
4741,79,78,1
4741,79,80,0
4741,80,79,1
4741,80,81,0
4741,81,80,1
4741,81,82,0
4741,82,81,1
4741,0,28,2
4741,28,0,2
4741,0,29,2
4741,29,0,2
4741,0,30,2
4741,30,0,2
4741,0,31,2
4741,31,0,2
4741,0,32,2
4741,32,0,2
4741,0,33,2
4741,33,0,2
4741,0,34,2
4741,34,0,2
4741,0,35,2
4741,35,0,2
4741,0,36,2
4741,36,0,2
4741,0,37,2
4741,37,0,2
4741,0,38,2
4741,38,0,2
4741,0,39,2
4741,39,0,2
4741,0,40,2
4741,40,0,2
4741,0,41,2
4741,41,0,2
4741,0,42,2
4741,42,0,2
4741,0,43,2
4741,43,0,2
4741,0,44,2
4741,44,0,2
4741,0,45,2
4741,45,0,2
4741,0,46,2
4741,46,0,2
4741,0,47,2
4741,47,0,2
4741,0,48,2
4741,48,0,2
4741,0,49,2
4741,49,0,2
4741,0,50,2
4741,50,0,2
4741,0,51,2
4741,51,0,2
4741,0,52,2
4741,52,0,2
4741,0,53,2
4741,53,0,2
4741,0,54,2
4741,54,0,2
4741,0,55,2
4741,55,0,2
4741,0,56,2
4741,56,0,2
4741,0,57,2
4741,57,0,2
4741,0,58,2
4741,58,0,2
4741,0,59,2
4741,59,0,2
4741,0,60,2
4741,60,0,2
4741,0,61,2
4741,61,0,2
4741,0,62,2
4741,62,0,2
4741,0,63,2
4741,63,0,2
4741,0,64,2
4741,64,0,2
4741,0,65,2
4741,65,0,2
4741,0,66,2
4741,66,0,2
4741,0,67,2
4741,67,0,2
4741,0,68,2
4741,68,0,2
4741,0,69,2
4741,69,0,2
4741,0,70,2
4741,70,0,2
4741,0,71,2
4741,71,0,2
4741,0,72,2
4741,72,0,2
4741,0,73,2
4741,73,0,2
4741,0,74,2
4741,74,0,2
4741,0,75,2
4741,75,0,2
4741,0,76,2
4741,76,0,2
4741,0,77,2
4741,77,0,2
4741,0,78,2
4741,78,0,2
4741,0,79,2
4741,79,0,2
4741,0,80,2
4741,80,0,2
4741,0,81,2
4741,81,0,2
4741,0,82,2
4741,82,0,2
4741,1,28,2
4741,28,1,2
4741,1,29,2
4741,29,1,2
4741,1,30,2
4741,30,1,2
4741,1,31,2
4741,31,1,2
4741,1,32,2
4741,32,1,2
4741,1,33,2
4741,33,1,2
4741,1,34,2
4741,34,1,2
4741,1,35,2
4741,35,1,2
4741,1,36,2
4741,36,1,2
4741,1,37,2
4741,37,1,2
4741,1,38,2
4741,38,1,2
4741,1,39,2
4741,39,1,2
4741,1,40,2
4741,40,1,2
4741,1,41,2
4741,41,1,2
4741,1,42,2
4741,42,1,2
4741,1,43,2
4741,43,1,2
4741,1,44,2
4741,44,1,2
4741,1,45,2
4741,45,1,2
4741,1,46,2
4741,46,1,2
4741,1,47,2
4741,47,1,2
4741,1,48,2
4741,48,1,2
4741,1,49,2
4741,49,1,2
4741,1,50,2
4741,50,1,2
4741,1,51,2
4741,51,1,2
4741,1,52,2
4741,52,1,2
4741,1,53,2
4741,53,1,2
4741,1,54,2
4741,54,1,2
4741,1,55,2
4741,55,1,2
4741,1,56,2
4741,56,1,2
4741,1,57,2
4741,57,1,2
4741,1,58,2
4741,58,1,2
4741,1,59,2
4741,59,1,2
4741,1,60,2
4741,60,1,2
4741,1,61,2
4741,61,1,2
4741,1,62,2
4741,62,1,2
4741,1,63,2
4741,63,1,2
4741,1,64,2
4741,64,1,2
4741,1,65,2
4741,65,1,2
4741,1,66,2
4741,66,1,2
4741,1,67,2
4741,67,1,2
4741,1,68,2
4741,68,1,2
4741,1,69,2
4741,69,1,2
4741,1,70,2
4741,70,1,2
4741,1,71,2
4741,71,1,2
4741,1,72,2
4741,72,1,2
4741,1,73,2
4741,73,1,2
4741,1,74,2
4741,74,1,2
4741,1,75,2
4741,75,1,2
4741,1,76,2
4741,76,1,2
4741,1,77,2
4741,77,1,2
4741,1,78,2
4741,78,1,2
4741,1,79,2
4741,79,1,2
4741,1,80,2
4741,80,1,2
4741,1,81,2
4741,81,1,2
4741,1,82,2
4741,82,1,2
4741,2,28,2
4741,28,2,2
4741,2,29,2
4741,29,2,2
4741,2,30,2
4741,30,2,2
4741,2,31,2
4741,31,2,2
4741,2,32,2
4741,32,2,2
4741,2,33,2
4741,33,2,2
4741,2,34,2
4741,34,2,2
4741,2,35,2
4741,35,2,2
4741,2,36,2
4741,36,2,2
4741,2,37,2
4741,37,2,2
4741,2,38,2
4741,38,2,2
4741,2,39,2
4741,39,2,2
4741,2,40,2
4741,40,2,2
4741,2,41,2
4741,41,2,2
4741,2,42,2
4741,42,2,2
4741,2,43,2
4741,43,2,2
4741,2,44,2
4741,44,2,2
4741,2,45,2
4741,45,2,2
4741,2,46,2
4741,46,2,2
4741,2,47,2
4741,47,2,2
4741,2,48,2
4741,48,2,2
4741,2,49,2
4741,49,2,2
4741,2,50,2
4741,50,2,2
4741,2,51,2
4741,51,2,2
4741,2,52,2
4741,52,2,2
4741,2,53,2
4741,53,2,2
4741,2,54,2
4741,54,2,2
4741,2,55,2
4741,55,2,2
4741,2,56,2
4741,56,2,2
4741,2,57,2
4741,57,2,2
4741,2,58,2
4741,58,2,2
4741,2,59,2
4741,59,2,2
4741,2,60,2
4741,60,2,2
4741,2,61,2
4741,61,2,2
4741,2,62,2
4741,62,2,2
4741,2,63,2
4741,63,2,2
4741,2,64,2
4741,64,2,2
4741,2,65,2
4741,65,2,2
4741,2,66,2
4741,66,2,2
4741,2,67,2
4741,67,2,2
4741,2,68,2
4741,68,2,2
4741,2,69,2
4741,69,2,2
4741,2,70,2
4741,70,2,2
4741,2,71,2
4741,71,2,2
4741,2,72,2
4741,72,2,2
4741,2,73,2
4741,73,2,2
4741,2,74,2
4741,74,2,2
4741,2,75,2
4741,75,2,2
4741,2,76,2
4741,76,2,2
4741,2,77,2
4741,77,2,2
4741,2,78,2
4741,78,2,2
4741,2,79,2
4741,79,2,2
4741,2,80,2
4741,80,2,2
4741,2,81,2
4741,81,2,2
4741,2,82,2
4741,82,2,2
4741,3,28,2
4741,28,3,2
4741,3,29,2
4741,29,3,2
4741,3,30,2
4741,30,3,2
4741,3,31,2
4741,31,3,2
4741,3,32,2
4741,32,3,2
4741,3,33,2
4741,33,3,2
4741,3,34,2
4741,34,3,2
4741,3,35,2
4741,35,3,2
4741,3,36,2
4741,36,3,2
4741,3,37,2
4741,37,3,2
4741,3,38,2
4741,38,3,2
4741,3,39,2
4741,39,3,2
4741,3,40,2
4741,40,3,2
4741,3,41,2
4741,41,3,2
4741,3,42,2
4741,42,3,2
4741,3,43,2
4741,43,3,2
4741,3,44,2
4741,44,3,2
4741,3,45,2
4741,45,3,2
4741,3,46,2
4741,46,3,2
4741,3,47,2
4741,47,3,2
4741,3,48,2
4741,48,3,2
4741,3,49,2
4741,49,3,2
4741,3,50,2
4741,50,3,2
4741,3,51,2
4741,51,3,2
4741,3,52,2
4741,52,3,2
4741,3,53,2
4741,53,3,2
4741,3,54,2
4741,54,3,2
4741,3,55,2
4741,55,3,2
4741,3,56,2
4741,56,3,2
4741,3,57,2
4741,57,3,2
4741,3,58,2
4741,58,3,2
4741,3,59,2
4741,59,3,2
4741,3,60,2
4741,60,3,2
4741,3,61,2
4741,61,3,2
4741,3,62,2
4741,62,3,2
