STATE_ID, START_NODE_ID, END_NODE_ID, EDGE_TYPE
2844,0,1,0
2844,1,0,1
2844,1,2,0
2844,2,1,1
2844,2,3,0
2844,3,2,1
2844,3,4,0
2844,4,3,1
2844,4,5,0
2844,5,4,1
2844,5,6,0
2844,6,5,1
2844,6,7,0
2844,7,6,1
2844,7,8,0
2844,8,7,1
2844,8,9,0
2844,9,8,1
2844,9,10,0
2844,10,9,1
2844,10,11,0
2844,11,10,1
2844,11,12,0
2844,12,11,1
2844,12,13,0
2844,13,12,1
2844,13,14,0
2844,14,13,1
2844,14,15,0
2844,15,14,1
2844,15,16,0
2844,16,15,1
2844,16,17,0
2844,17,16,1
2844,17,18,0
2844,18,17,1
2844,18,19,0
2844,19,18,1
2844,19,20,0
2844,20,19,1
2844,20,21,0
2844,21,20,1
2844,21,22,0
2844,22,21,1
2844,22,23,0
2844,23,22,1
2844,23,24,0
2844,24,23,1
2844,24,25,0
2844,25,24,1
2844,25,26,0
2844,26,25,1
2844,26,27,0
2844,27,26,1
2844,27,28,0
2844,28,27,1
2844,29,30,0
2844,30,29,1
2844,30,31,0
2844,31,30,1
2844,31,32,0
2844,32,31,1
2844,32,33,0
2844,33,32,1
2844,33,34,0
2844,34,33,1
2844,34,35,0
2844,35,34,1
2844,35,36,0
2844,36,35,1
2844,36,37,0
2844,37,36,1
2844,37,38,0
2844,38,37,1
2844,38,39,0
2844,39,38,1
2844,39,40,0
2844,40,39,1
2844,40,41,0
2844,41,40,1
2844,41,42,0
2844,42,41,1
2844,42,43,0
2844,43,42,1
2844,43,44,0
2844,44,43,1
2844,44,45,0
2844,45,44,1
2844,45,46,0
2844,46,45,1
2844,46,47,0
2844,47,46,1
2844,47,48,0
2844,48,47,1
2844,48,49,0
2844,49,48,1
2844,49,50,0
2844,50,49,1
2844,50,51,0
2844,51,50,1
2844,0,29,2
2844,29,0,2
2844,0,30,2
2844,30,0,2
2844,0,31,2
2844,31,0,2
2844,0,32,2
2844,32,0,2
2844,0,33,2
2844,33,0,2
2844,0,34,2
2844,34,0,2
2844,0,35,2
2844,35,0,2
2844,0,36,2
2844,36,0,2
2844,0,37,2
2844,37,0,2
2844,0,38,2
2844,38,0,2
2844,0,39,2
2844,39,0,2
2844,0,40,2
2844,40,0,2
2844,0,41,2
2844,41,0,2
2844,0,42,2
2844,42,0,2
2844,0,43,2
2844,43,0,2
2844,0,44,2
2844,44,0,2
2844,0,45,2
2844,45,0,2
2844,0,46,2
2844,46,0,2
2844,0,47,2
2844,47,0,2
2844,0,48,2
2844,48,0,2
2844,0,49,2
2844,49,0,2
2844,0,50,2
2844,50,0,2
2844,0,51,2
2844,51,0,2
2844,1,29,2
2844,29,1,2
2844,1,30,2
2844,30,1,2
2844,1,31,2
2844,31,1,2
2844,1,32,2
2844,32,1,2
2844,1,33,2
2844,33,1,2
2844,1,34,2
2844,34,1,2
2844,1,35,2
2844,35,1,2
2844,1,36,2
2844,36,1,2
2844,1,37,2
2844,37,1,2
2844,1,38,2
2844,38,1,2
2844,1,39,2
2844,39,1,2
2844,1,40,2
2844,40,1,2
2844,1,41,2
2844,41,1,2
2844,1,42,2
2844,42,1,2
2844,1,43,2
2844,43,1,2
2844,1,44,2
2844,44,1,2
2844,1,45,2
2844,45,1,2
2844,1,46,2
2844,46,1,2
2844,1,47,2
2844,47,1,2
2844,1,48,2
2844,48,1,2
2844,1,49,2
2844,49,1,2
2844,1,50,2
2844,50,1,2
2844,1,51,2
2844,51,1,2
2844,2,29,2
2844,29,2,2
2844,2,30,2
2844,30,2,2
2844,2,31,2
2844,31,2,2
2844,2,32,2
2844,32,2,2
2844,2,33,2
2844,33,2,2
2844,2,34,2
2844,34,2,2
2844,2,35,2
2844,35,2,2
2844,2,36,2
2844,36,2,2
2844,2,37,2
2844,37,2,2
2844,2,38,2
2844,38,2,2
2844,2,39,2
2844,39,2,2
2844,2,40,2
2844,40,2,2
2844,2,41,2
2844,41,2,2
2844,2,42,2
2844,42,2,2
2844,2,43,2
2844,43,2,2
2844,2,44,2
2844,44,2,2
2844,2,45,2
2844,45,2,2
2844,2,46,2
2844,46,2,2
2844,2,47,2
2844,47,2,2
2844,2,48,2
2844,48,2,2
2844,2,49,2
2844,49,2,2
2844,2,50,2
2844,50,2,2
2844,2,51,2
2844,51,2,2
2844,3,29,2
2844,29,3,2
2844,3,30,2
2844,30,3,2
2844,3,31,2
2844,31,3,2
2844,3,32,2
2844,32,3,2
2844,3,33,2
2844,33,3,2
2844,3,34,2
2844,34,3,2
2844,3,35,2
2844,35,3,2
2844,3,36,2
2844,36,3,2
2844,3,37,2
2844,37,3,2
2844,3,38,2
2844,38,3,2
2844,3,39,2
2844,39,3,2
2844,3,40,2
2844,40,3,2
2844,3,41,2
2844,41,3,2
2844,3,42,2
2844,42,3,2
2844,3,43,2
2844,43,3,2
2844,3,44,2
2844,44,3,2
2844,3,45,2
2844,45,3,2
2844,3,46,2
2844,46,3,2
2844,3,47,2
2844,47,3,2
2844,3,48,2
2844,48,3,2
2844,3,49,2
2844,49,3,2
2844,3,50,2
2844,50,3,2
2844,3,51,2
2844,51,3,2
2844,4,29,2
2844,29,4,2
2844,4,30,2
2844,30,4,2
2844,4,31,2
2844,31,4,2
2844,4,32,2
2844,32,4,2
2844,4,33,2
2844,33,4,2
2844,4,34,2
2844,34,4,2
2844,4,35,2
2844,35,4,2
2844,4,36,2
2844,36,4,2
2844,4,37,2
2844,37,4,2
2844,4,38,2
2844,38,4,2
2844,4,39,2
2844,39,4,2
2844,4,40,2
2844,40,4,2
2844,4,41,2
2844,41,4,2
2844,4,42,2
2844,42,4,2
2844,4,43,2
2844,43,4,2
2844,4,44,2
2844,44,4,2
2844,4,45,2
2844,45,4,2
2844,4,46,2
2844,46,4,2
2844,4,47,2
2844,47,4,2
2844,4,48,2
2844,48,4,2
2844,4,49,2
2844,49,4,2
2844,4,50,2
2844,50,4,2
2844,4,51,2
2844,51,4,2
2844,5,29,2
2844,29,5,2
2844,5,30,2
2844,30,5,2
2844,5,31,2
2844,31,5,2
2844,5,32,2
2844,32,5,2
2844,5,33,2
2844,33,5,2
2844,5,34,2
2844,34,5,2
2844,5,35,2
2844,35,5,2
2844,5,36,2
2844,36,5,2
2844,5,37,2
2844,37,5,2
2844,5,38,2
2844,38,5,2
2844,5,39,2
2844,39,5,2
2844,5,40,2
2844,40,5,2
2844,5,41,2
2844,41,5,2
2844,5,42,2
2844,42,5,2
