STATE_ID, START_NODE_ID, END_NODE_ID, EDGE_TYPE
769,0,1,0
769,1,0,1
769,1,2,0
769,2,1,1
769,2,3,0
769,3,2,1
769,3,4,0
769,4,3,1
769,4,5,0
769,5,4,1
769,5,6,0
769,6,5,1
769,6,7,0
769,7,6,1
769,7,8,0
769,8,7,1
769,8,9,0
769,9,8,1
769,9,10,0
769,10,9,1
769,10,11,0
769,11,10,1
769,11,12,0
769,12,11,1
769,12,13,0
769,13,12,1
769,13,14,0
769,14,13,1
769,14,15,0
769,15,14,1
769,15,16,0
769,16,15,1
769,16,17,0
769,17,16,1
769,17,18,0
769,18,17,1
769,18,19,0
769,19,18,1
769,19,20,0
769,20,19,1
769,20,21,0
769,21,20,1
769,21,22,0
769,22,21,1
769,23,24,0
769,24,23,1
769,24,25,0
769,25,24,1
769,25,26,0
769,26,25,1
769,26,27,0
769,27,26,1
769,27,28,0
769,28,27,1
769,28,29,0
769,29,28,1
769,29,30,0
769,30,29,1
769,30,31,0
769,31,30,1
769,31,32,0
769,32,31,1
769,32,33,0
769,33,32,1
769,33,34,0
769,34,33,1
769,34,35,0
769,35,34,1
769,35,36,0
769,36,35,1
769,36,37,0
769,37,36,1
769,37,38,0
769,38,37,1
769,38,39,0
769,39,38,1
769,39,40,0
769,40,39,1
769,41,42,0
769,42,41,1
769,42,43,0
769,43,42,1
769,43,44,0
769,44,43,1
769,44,45,0
769,45,44,1
769,45,46,0
769,46,45,1
769,46,47,0
769,47,46,1
769,47,48,0
769,48,47,1
769,48,49,0
769,49,48,1
769,49,50,0
769,50,49,1
769,50,51,0
769,51,50,1
769,51,52,0
769,52,51,1
769,52,53,0
769,53,52,1
769,53,54,0
769,54,53,1
769,54,55,0
769,55,54,1
769,55,56,0
769,56,55,1
769,56,57,0
769,57,56,1
769,57,58,0
769,58,57,1
769,58,59,0
769,59,58,1
769,59,60,0
769,60,59,1
769,60,61,0
769,61,60,1
769,61,62,0
769,62,61,1
769,62,63,0
769,63,62,1
769,63,64,0
769,64,63,1
769,64,65,0
769,65,64,1
769,65,66,0
769,66,65,1
769,66,67,0
769,67,66,1
769,67,68,0
769,68,67,1
769,0,23,2
769,23,0,2
769,0,24,2
769,24,0,2
769,0,25,2
769,25,0,2
769,0,26,2
769,26,0,2
769,0,27,2
769,27,0,2
769,0,28,2
769,28,0,2
769,0,29,2
769,29,0,2
769,0,30,2
769,30,0,2
769,0,31,2
769,31,0,2
769,0,32,2
769,32,0,2
769,0,33,2
769,33,0,2
769,0,34,2
769,34,0,2
769,0,35,2
769,35,0,2
769,0,36,2
769,36,0,2
769,0,37,2
769,37,0,2
769,0,38,2
769,38,0,2
769,0,39,2
769,39,0,2
769,0,40,2
769,40,0,2
769,0,41,2
769,41,0,2
769,0,42,2
769,42,0,2
769,0,43,2
769,43,0,2
769,0,44,2
769,44,0,2
769,0,45,2
769,45,0,2
769,0,46,2
769,46,0,2
769,0,47,2
769,47,0,2
769,0,48,2
769,48,0,2
769,0,49,2
769,49,0,2
769,0,50,2
769,50,0,2
769,0,51,2
769,51,0,2
769,0,52,2
769,52,0,2
769,0,53,2
769,53,0,2
769,0,54,2
769,54,0,2
769,0,55,2
769,55,0,2
769,0,56,2
769,56,0,2
769,0,57,2
769,57,0,2
769,0,58,2
769,58,0,2
769,0,59,2
769,59,0,2
769,0,60,2
769,60,0,2
769,0,61,2
769,61,0,2
769,0,62,2
769,62,0,2
769,0,63,2
769,63,0,2
769,0,64,2
769,64,0,2
769,0,65,2
769,65,0,2
769,0,66,2
769,66,0,2
769,0,67,2
769,67,0,2
769,0,68,2
769,68,0,2
769,1,23,2
769,23,1,2
769,1,24,2
769,24,1,2
769,1,25,2
769,25,1,2
769,1,26,2
769,26,1,2
769,1,27,2
769,27,1,2
769,1,28,2
769,28,1,2
769,1,29,2
769,29,1,2
769,1,30,2
769,30,1,2
769,1,31,2
769,31,1,2
769,1,32,2
769,32,1,2
769,1,33,2
769,33,1,2
769,1,34,2
769,34,1,2
769,1,35,2
769,35,1,2
769,1,36,2
769,36,1,2
769,1,37,2
769,37,1,2
769,1,38,2
769,38,1,2
769,1,39,2
769,39,1,2
769,1,40,2
769,40,1,2
769,1,41,2
769,41,1,2
769,1,42,2
769,42,1,2
769,1,43,2
769,43,1,2
769,1,44,2
