STATE_ID, START_NODE_ID, END_NODE_ID, EDGE_TYPE
6728,0,1,0
6728,1,0,1
6728,1,2,0
6728,2,1,1
6728,2,3,0
6728,3,2,1
6728,3,4,0
6728,4,3,1
6728,4,5,0
6728,5,4,1
6728,5,6,0
6728,6,5,1
6728,6,7,0
6728,7,6,1
6728,7,8,0
6728,8,7,1
6728,8,9,0
6728,9,8,1
6728,9,10,0
6728,10,9,1
6728,10,11,0
6728,11,10,1
6728,11,12,0
6728,12,11,1
6728,12,13,0
6728,13,12,1
6728,13,14,0
6728,14,13,1
6728,14,15,0
6728,15,14,1
6728,15,16,0
6728,16,15,1
6728,16,17,0
6728,17,16,1
6728,17,18,0
6728,18,17,1
6728,18,19,0
6728,19,18,1
6728,19,20,0
6728,20,19,1
6728,20,21,0
6728,21,20,1
6728,21,22,0
6728,22,21,1
6728,23,24,0
6728,24,23,1
6728,24,25,0
6728,25,24,1
6728,25,26,0
6728,26,25,1
6728,26,27,0
6728,27,26,1
6728,27,28,0
6728,28,27,1
6728,28,29,0
6728,29,28,1
6728,29,30,0
6728,30,29,1
6728,30,31,0
6728,31,30,1
6728,31,32,0
6728,32,31,1
6728,32,33,0
6728,33,32,1
6728,33,34,0
6728,34,33,1
6728,34,35,0
6728,35,34,1
6728,35,36,0
6728,36,35,1
6728,36,37,0
6728,37,36,1
6728,38,39,0
6728,39,38,1
6728,39,40,0
6728,40,39,1
6728,40,41,0
6728,41,40,1
6728,41,42,0
6728,42,41,1
6728,42,43,0
6728,43,42,1
6728,43,44,0
6728,44,43,1
6728,44,45,0
6728,45,44,1
6728,45,46,0
6728,46,45,1
6728,46,47,0
6728,47,46,1
6728,47,48,0
6728,48,47,1
6728,48,49,0
6728,49,48,1
6728,49,50,0
6728,50,49,1
6728,50,51,0
6728,51,50,1
6728,51,52,0
6728,52,51,1
6728,52,53,0
6728,53,52,1
6728,53,54,0
6728,54,53,1
6728,54,55,0
6728,55,54,1
6728,55,56,0
6728,56,55,1
6728,56,57,0
6728,57,56,1
6728,57,58,0
6728,58,57,1
6728,58,59,0
6728,59,58,1
6728,59,60,0
6728,60,59,1
6728,60,61,0
6728,61,60,1
6728,61,62,0
6728,62,61,1
6728,62,63,0
6728,63,62,1
6728,63,64,0
6728,64,63,1
6728,0,23,2
6728,23,0,2
6728,0,24,2
6728,24,0,2
6728,0,25,2
6728,25,0,2
6728,0,26,2
6728,26,0,2
6728,0,27,2
6728,27,0,2
6728,0,28,2
6728,28,0,2
6728,0,29,2
6728,29,0,2
6728,0,30,2
6728,30,0,2
6728,0,31,2
6728,31,0,2
6728,0,32,2
6728,32,0,2
6728,0,33,2
6728,33,0,2
6728,0,34,2
6728,34,0,2
6728,0,35,2
6728,35,0,2
6728,0,36,2
6728,36,0,2
6728,0,37,2
6728,37,0,2
6728,0,38,2
6728,38,0,2
6728,0,39,2
6728,39,0,2
6728,0,40,2
6728,40,0,2
6728,0,41,2
6728,41,0,2
6728,0,42,2
6728,42,0,2
6728,0,43,2
6728,43,0,2
6728,0,44,2
6728,44,0,2
6728,0,45,2
6728,45,0,2
6728,0,46,2
6728,46,0,2
6728,0,47,2
6728,47,0,2
6728,0,48,2
6728,48,0,2
6728,0,49,2
6728,49,0,2
6728,0,50,2
6728,50,0,2
6728,0,51,2
6728,51,0,2
6728,0,52,2
6728,52,0,2
6728,0,53,2
6728,53,0,2
6728,0,54,2
6728,54,0,2
6728,0,55,2
6728,55,0,2
6728,0,56,2
6728,56,0,2
6728,0,57,2
6728,57,0,2
6728,0,58,2
6728,58,0,2
6728,0,59,2
6728,59,0,2
6728,0,60,2
6728,60,0,2
6728,0,61,2
6728,61,0,2
6728,0,62,2
6728,62,0,2
6728,0,63,2
6728,63,0,2
6728,0,64,2
6728,64,0,2
6728,1,23,2
6728,23,1,2
6728,1,24,2
6728,24,1,2
6728,1,25,2
6728,25,1,2
6728,1,26,2
6728,26,1,2
6728,1,27,2
6728,27,1,2
6728,1,28,2
6728,28,1,2
