STATE_ID, START_NODE_ID, END_NODE_ID, EDGE_TYPE
7445,0,1,0
7445,1,0,1
7445,1,2,0
7445,2,1,1
7445,2,3,0
7445,3,2,1
7445,3,4,0
7445,4,3,1
7445,4,5,0
7445,5,4,1
7445,5,6,0
7445,6,5,1
7445,6,7,0
7445,7,6,1
7445,7,8,0
7445,8,7,1
7445,8,9,0
7445,9,8,1
7445,9,10,0
7445,10,9,1
7445,10,11,0
7445,11,10,1
7445,11,12,0
7445,12,11,1
7445,12,13,0
7445,13,12,1
7445,13,14,0
7445,14,13,1
7445,14,15,0
7445,15,14,1
7445,15,16,0
7445,16,15,1
7445,16,17,0
7445,17,16,1
7445,17,18,0
7445,18,17,1
7445,18,19,0
7445,19,18,1
7445,19,20,0
7445,20,19,1
7445,20,21,0
7445,21,20,1
7445,21,22,0
7445,22,21,1
7445,23,24,0
7445,24,23,1
7445,24,25,0
7445,25,24,1
7445,25,26,0
7445,26,25,1
7445,26,27,0
7445,27,26,1
7445,27,28,0
7445,28,27,1
7445,28,29,0
7445,29,28,1
7445,29,30,0
7445,30,29,1
7445,30,31,0
7445,31,30,1
7445,31,32,0
7445,32,31,1
7445,32,33,0
7445,33,32,1
7445,33,34,0
7445,34,33,1
7445,34,35,0
7445,35,34,1
7445,35,36,0
7445,36,35,1
7445,36,37,0
7445,37,36,1
7445,37,38,0
7445,38,37,1
7445,38,39,0
7445,39,38,1
7445,39,40,0
7445,40,39,1
7445,40,41,0
7445,41,40,1
7445,41,42,0
7445,42,41,1
7445,42,43,0
7445,43,42,1
7445,43,44,0
7445,44,43,1
7445,44,45,0
7445,45,44,1
7445,45,46,0
7445,46,45,1
7445,46,47,0
7445,47,46,1
7445,47,48,0
7445,48,47,1
7445,48,49,0
7445,49,48,1
7445,49,50,0
7445,50,49,1
7445,50,51,0
7445,51,50,1
7445,51,52,0
7445,52,51,1
7445,52,53,0
7445,53,52,1
7445,53,54,0
7445,54,53,1
7445,55,56,0
7445,56,55,1
7445,56,57,0
7445,57,56,1
7445,57,58,0
7445,58,57,1
7445,58,59,0
7445,59,58,1
7445,59,60,0
7445,60,59,1
7445,60,61,0
7445,61,60,1
7445,61,62,0
7445,62,61,1
7445,62,63,0
7445,63,62,1
7445,63,64,0
7445,64,63,1
7445,64,65,0
7445,65,64,1
7445,65,66,0
7445,66,65,1
7445,66,67,0
7445,67,66,1
7445,67,68,0
7445,68,67,1
7445,68,69,0
7445,69,68,1
7445,69,70,0
7445,70,69,1
7445,70,71,0
7445,71,70,1
7445,71,72,0
7445,72,71,1
7445,72,73,0
7445,73,72,1
7445,73,74,0
7445,74,73,1
7445,74,75,0
7445,75,74,1
7445,75,76,0
7445,76,75,1
7445,76,77,0
7445,77,76,1
7445,77,78,0
7445,78,77,1
7445,78,79,0
7445,79,78,1
7445,79,80,0
7445,80,79,1
