STATE_ID, START_NODE_ID, END_NODE_ID, EDGE_TYPE
230,0,1,0
230,1,0,1
230,1,2,0
230,2,1,1
230,2,3,0
230,3,2,1
230,3,4,0
230,4,3,1
230,4,5,0
230,5,4,1
230,5,6,0
230,6,5,1
230,6,7,0
230,7,6,1
230,7,8,0
230,8,7,1
230,8,9,0
230,9,8,1
230,9,10,0
230,10,9,1
230,10,11,0
230,11,10,1
230,11,12,0
230,12,11,1
230,12,13,0
230,13,12,1
230,13,14,0
230,14,13,1
230,14,15,0
230,15,14,1
230,15,16,0
230,16,15,1
230,16,17,0
230,17,16,1
230,17,18,0
230,18,17,1
230,18,19,0
230,19,18,1
230,19,20,0
230,20,19,1
230,20,21,0
230,21,20,1
230,21,22,0
230,22,21,1
230,23,24,0
230,24,23,1
230,24,25,0
230,25,24,1
230,25,26,0
230,26,25,1
230,26,27,0
230,27,26,1
230,27,28,0
230,28,27,1
230,28,29,0
230,29,28,1
230,29,30,0
230,30,29,1
230,30,31,0
230,31,30,1
230,31,32,0
230,32,31,1
230,32,33,0
230,33,32,1
230,33,34,0
230,34,33,1
230,34,35,0
230,35,34,1
230,35,36,0
230,36,35,1
230,36,37,0
230,37,36,1
230,37,38,0
230,38,37,1
230,38,39,0
230,39,38,1
230,39,40,0
230,40,39,1
230,40,41,0
230,41,40,1
230,41,42,0
230,42,41,1
230,42,43,0
230,43,42,1
230,43,44,0
230,44,43,1
230,44,45,0
230,45,44,1
230,45,46,0
230,46,45,1
230,46,47,0
230,47,46,1
230,47,48,0
230,48,47,1
230,48,49,0
230,49,48,1
230,49,50,0
230,50,49,1
230,50,51,0
230,51,50,1
230,51,52,0
230,52,51,1
230,0,23,2
230,23,0,2
230,0,24,2
230,24,0,2
230,0,25,2
230,25,0,2
230,0,26,2
230,26,0,2
230,0,27,2
230,27,0,2
230,0,28,2
230,28,0,2
230,0,29,2
230,29,0,2
230,0,30,2
230,30,0,2
230,0,31,2
230,31,0,2
230,0,32,2
230,32,0,2
230,0,33,2
230,33,0,2
230,0,34,2
230,34,0,2
230,0,35,2
230,35,0,2
230,0,36,2
230,36,0,2
230,0,37,2
230,37,0,2
230,0,38,2
230,38,0,2
230,0,39,2
230,39,0,2
230,0,40,2
230,40,0,2
230,0,41,2
230,41,0,2
230,0,42,2
230,42,0,2
230,0,43,2
230,43,0,2
230,0,44,2
230,44,0,2
230,0,45,2
230,45,0,2
230,0,46,2
230,46,0,2
230,0,47,2
230,47,0,2
230,0,48,2
230,48,0,2
230,0,49,2
230,49,0,2
230,0,50,2
230,50,0,2
230,0,51,2
230,51,0,2
230,0,52,2
230,52,0,2
230,1,23,2
230,23,1,2
230,1,24,2
230,24,1,2
230,1,25,2
230,25,1,2
230,1,26,2
230,26,1,2
230,1,27,2
230,27,1,2
230,1,28,2
230,28,1,2
230,1,29,2
230,29,1,2
230,1,30,2
230,30,1,2
230,1,31,2
230,31,1,2
230,1,32,2
230,32,1,2
230,1,33,2
230,33,1,2
230,1,34,2
230,34,1,2
230,1,35,2
230,35,1,2
230,1,36,2
230,36,1,2
230,1,37,2
230,37,1,2
230,1,38,2
230,38,1,2
230,1,39,2
230,39,1,2
230,1,40,2
230,40,1,2
230,1,41,2
230,41,1,2
230,1,42,2
230,42,1,2
230,1,43,2
230,43,1,2
230,1,44,2
230,44,1,2
230,1,45,2
230,45,1,2
230,1,46,2
230,46,1,2
230,1,47,2
230,47,1,2
230,1,48,2
230,48,1,2
230,1,49,2
230,49,1,2
230,1,50,2
230,50,1,2
230,1,51,2
230,51,1,2
230,1,52,2
230,52,1,2
230,2,23,2
230,23,2,2
230,2,24,2
230,24,2,2
230,2,25,2
230,25,2,2
230,2,26,2
230,26,2,2
230,2,27,2
230,27,2,2
230,2,28,2
230,28,2,2
230,2,29,2
230,29,2,2
230,2,30,2
230,30,2,2
230,2,31,2
230,31,2,2
230,2,32,5
230,32,2,5
230,2,33,2
230,33,2,2
230,2,34,2
230,34,2,2
230,2,35,2
230,35,2,2
230,2,36,2
230,36,2,2
230,2,37,2
230,37,2,2
230,2,38,2
230,38,2,2
230,2,39,2
230,39,2,2
230,2,40,2
230,40,2,2
230,2,41,2
230,41,2,2
230,2,42,2
230,42,2,2
230,2,43,2
230,43,2,2
230,2,44,2
230,44,2,2
230,2,45,2
230,45,2,2
230,2,46,2
230,46,2,2
230,2,47,2
230,47,2,2
230,2,48,2
230,48,2,2
230,2,49,2
230,49,2,2
230,2,50,2
230,50,2,2
230,2,51,2
230,51,2,2
230,2,52,2
230,52,2,2
230,3,23,2
230,23,3,2
230,3,24,2
230,24,3,2
230,3,25,2
230,25,3,2
230,3,26,2
230,26,3,2
230,3,27,2
230,27,3,2
230,3,28,2
230,28,3,2
230,3,29,2
230,29,3,2
230,3,30,2
230,30,3,2
230,3,31,2
230,31,3,2
230,3,32,2
230,32,3,2
230,3,33,3
230,33,3,3
230,3,34,2
230,34,3,2
230,3,35,2
230,35,3,2
230,3,36,2
230,36,3,2
230,3,37,2
230,37,3,2
230,3,38,2
230,38,3,2
230,3,39,2
230,39,3,2
230,3,40,2
230,40,3,2
230,3,41,2
230,41,3,2
230,3,42,2
230,42,3,2
230,3,43,2
230,43,3,2
230,3,44,2
230,44,3,2
230,3,45,2
230,45,3,2
230,3,46,2
230,46,3,2
230,3,47,2
230,47,3,2
230,3,48,2
230,48,3,2
230,3,49,2
230,49,3,2
230,3,50,2
230,50,3,2
230,3,51,2
230,51,3,2
230,3,52,2
230,52,3,2
230,4,23,2
230,23,4,2
230,4,24,2
230,24,4,2
230,4,25,2
230,25,4,2
230,4,26,2
230,26,4,2
230,4,27,2
230,27,4,2
230,4,28,2
230,28,4,2
230,4,29,2
230,29,4,2
230,4,30,2
230,30,4,2
230,4,31,2
230,31,4,2
230,4,32,2
230,32,4,2
230,4,33,2
230,33,4,2
230,4,34,3
230,34,4,3
230,4,35,2
230,35,4,2
230,4,36,2
230,36,4,2
230,4,37,2
230,37,4,2
230,4,38,2
230,38,4,2
230,4,39,2
230,39,4,2
230,4,40,2
230,40,4,2
230,4,41,2
230,41,4,2
230,4,42,2
230,42,4,2
230,4,43,2
230,43,4,2
230,4,44,2
230,44,4,2
230,4,45,2
230,45,4,2
230,4,46,2
230,46,4,2
230,4,47,2
230,47,4,2
230,4,48,2
230,48,4,2
230,4,49,2
230,49,4,2
230,4,50,2
230,50,4,2
230,4,51,2
230,51,4,2
230,4,52,2
230,52,4,2
230,5,23,2
230,23,5,2
230,5,24,2
230,24,5,2
230,5,25,2
230,25,5,2
230,5,26,2
230,26,5,2
230,5,27,2
230,27,5,2
230,5,28,2
230,28,5,2
230,5,29,2
230,29,5,2
230,5,30,2
230,30,5,2
230,5,31,2
230,31,5,2
230,5,32,2
230,32,5,2
230,5,33,2
230,33,5,2
230,5,34,2
230,34,5,2
230,5,35,3
230,35,5,3
230,5,36,2
230,36,5,2
230,5,37,2
230,37,5,2
230,5,38,2
230,38,5,2
230,5,39,2
230,39,5,2
230,5,40,2
230,40,5,2
230,5,41,2
230,41,5,2
230,5,42,2
230,42,5,2
230,5,43,2
230,43,5,2
230,5,44,2
230,44,5,2
230,5,45,2
230,45,5,2
230,5,46,2
230,46,5,2
230,5,47,2
230,47,5,2
230,5,48,2
230,48,5,2
230,5,49,2
230,49,5,2
230,5,50,2
230,50,5,2
230,5,51,2
230,51,5,2
230,5,52,2
230,52,5,2
230,6,23,2
230,23,6,2
230,6,24,2
230,24,6,2
230,6,25,2
230,25,6,2
230,6,26,2
230,26,6,2
230,6,27,2
230,27,6,2
230,6,28,2
230,28,6,2
230,6,29,2
230,29,6,2
230,6,30,2
230,30,6,2
230,6,31,2
230,31,6,2
230,6,32,2
230,32,6,2
230,6,33,2
230,33,6,2
230,6,34,2
230,34,6,2
230,6,35,2
230,35,6,2
230,6,36,3
230,36,6,3
230,6,37,2
230,37,6,2
230,6,38,2
230,38,6,2
230,6,39,2
230,39,6,2
230,6,40,2
230,40,6,2
230,6,41,2
230,41,6,2
230,6,42,2
230,42,6,2
230,6,43,2
230,43,6,2
230,6,44,2
230,44,6,2
230,6,45,2
230,45,6,2
230,6,46,2
230,46,6,2
230,6,47,2
230,47,6,2
230,6,48,2
230,48,6,2
230,6,49,2
230,49,6,2
230,6,50,2
230,50,6,2
230,6,51,2
230,51,6,2
230,6,52,2
230,52,6,2
230,7,23,2
230,23,7,2
230,7,24,2
230,24,7,2
230,7,25,2
230,25,7,2
230,7,26,2
230,26,7,2
230,7,27,2
230,27,7,2
230,7,28,2
230,28,7,2
230,7,29,2
230,29,7,2
230,7,30,2
